"Alpha","carry","Poisoned Shiv","Tornado Trigger","Bonesaw","Crucible","1"
"Alpha","carry","Metal Jacket","Sorrowblade","War Treads","Reflex Block","1"
"Alpha","carry","Stormcrown","Travel Boots","Aftershock","Light Armor","1"
"Alpha","carry","Tornado Trigger","Sorrowblade","Metal Jacket","Sprint Boots","1"
"Alpha","carry","Sorrowblade","Travel Boots","Kinetic Shield","Bonesaw","1"
"Alpha","carry","Aegis","Light Shield","Broken Myth","Travel Boots","1"
"Lance","carry","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Kinetic Shield","1"
"Lance","carry","Travel Boots","Fountain of Renewal","Stormcrown","Crucible","1"
"Lance","carry","Slumbering Husk","Travel Boots","Fountain of Renewal","Light Shield","1"
"Lance","carry","Contraption","Sorrowblade","Sprint Boots","Fountain of Renewal","1"
"Lance","carry","Fountain of Renewal","Sorrowblade","Stormcrown","Travel Boots","1"
"Lance","carry","Fountain of Renewal","Stormguard Banner","Travel Boots","Shatterglass","1"
"Lance","carry","Fountain of Renewal","War Treads","Atlas Pauldron","Shatterglass","1"
"Lance","carry","Flare Gun","Fountain of Renewal","Travel Boots","Atlas Pauldron","1"
"Lance","carry","Fountain of Renewal","Halcyon Chargers","Stormguard Banner","Shatterglass","1"
"Lance","carry","War Treads","Metal Jacket","Fountain of Renewal","Stormcrown","1"
"Lance","carry","Crucible","Stormcrown","Fountain of Renewal","War Treads","1"
"Lance","carry","Tension Bow","Sorrowblade","Halcyon Chargers","Slumbering Husk","1"
"Lance","carry","Fountain of Renewal","War Treads","Stormcrown","Coat of Plates","1"
"Lance","carry","Fountain of Renewal","Sorrowblade","War Treads","Tornado Trigger","1"
"Lance","carry","Fountain of Renewal","Metal Jacket","Stormcrown","War Treads","1"
"Lance","carry","Fountain of Renewal","Stormcrown","Travel Boots","Crucible","1"
"Lance","carry","Crucible","Metal Jacket","Fountain of Renewal","Stormcrown","1"
"Lance","carry","Fountain of Renewal","War Treads","Metal Jacket","Slumbering Husk","1"
"Lance","carry","Crucible","Travel Boots","Atlas Pauldron","Fountain of Renewal","1"
"Lance","carry","Fountain of Renewal","Travel Boots","Atlas Pauldron","Stormguard Banner","1"
"Lance","carry","Aftershock","Fountain of Renewal","War Treads","Stormcrown","1"
"Lance","carry","Tension Bow","Fountain of Renewal","Travel Boots","Breaking Point","1"
"Lance","carry","Sorrowblade","Crucible","Fountain of Renewal","War Treads","1"
"Lance","carry","Fountain of Renewal","Sorrowblade","War Treads","Tension Bow","1"
"Lance","carry","War Treads","Serpent Mask","Shiversteel","Stormcrown","1"
"Lance","carry","Tyrant's Monocle","Breaking Point","Sorrowblade","Kinetic Shield","1"
"Lance","carry","Stormcrown","Fountain of Renewal","Crucible","War Treads","1"
"Lance","carry","Tension Bow","Metal Jacket","Travel Boots","Sorrowblade","1"
"Lance","carry","Travel Boots","Travel Boots","Travel Boots","Travel Boots","1"
"Lance","carry","Fountain of Renewal","Contraption","War Treads","Crucible","1"
"Lance","carry","War Treads","Barbed Needle","Shiversteel","Kinetic Shield","1"
"Lance","carry","Sorrowblade","Tornado Trigger","Fountain of Renewal","Sprint Boots","1"
"Lance","carry","Tension Bow","Journey Boots","Sorrowblade","Coat of Plates","1"
"Lance","carry","Fountain of Renewal","Stormcrown","Crucible","Travel Boots","1"
"Lance","carry","Fountain of Renewal","Stormguard Banner","Shatterglass","Halcyon Chargers","1"
"Lance","carry","Fountain of Renewal","War Treads","Crucible","Stormcrown","1"
"Lance","carry","Travel Boots","Tension Bow","Poisoned Shiv","Aegis","1"
"Lance","carry","Sorrowblade","Journey Boots","Fountain of Renewal","Aegis","1"
"Lance","carry","Stormcrown","Breaking Point","War Treads","Metal Jacket","1"
"Lance","carry","Tension Bow","Book of Eulogies","Travel Boots","Sorrowblade","1"
"Lance","carry","Sorrowblade","Tyrant's Monocle","Breaking Point","Travel Boots","1"
"Lance","carry","Fountain of Renewal","Contraption","Travel Boots","Aegis","1"
"Lance","carry","Fountain of Renewal","Fountain of Renewal","Fountain of Renewal","Fountain of Renewal","1"
"Lance","carry","Sorrowblade","Poisoned Shiv","Travel Boots","Tyrant's Monocle","1"
"Lance","carry","Kinetic Shield","Travel Boots","Sorrowblade","Tension Bow","1"
"Lance","carry","Sorrowblade","Aegis","Travel Boots","Six Sins","1"
"Lance","carry","Aegis","Stormcrown","Aftershock","Travel Boots","1"
"Lance","carry","Travel Boots","Tyrant's Monocle","Sorrowblade","Bonesaw","1"
"Lance","carry","Oakheart","Aftershock","Stormcrown","Sprint Boots","1"
"Lance","carry","Sorrowblade","Tension Bow","Atlas Pauldron","Sprint Boots","1"
"Lance","carry","Aegis","Sorrowblade","Journey Boots","Stormcrown","1"
"Lance","carry","Travel Boots","Reflex Block","Coat of Plates","Sorrowblade","1"
"Lance","carry","Book of Eulogies","Tension Bow","Sorrowblade","Sprint Boots","1"
"Lance","carry","Sprint Boots","Reflex Block","Sorrowblade","Sorrowblade","1"
"Lance","carry","Breaking Point","Barbed Needle","Travel Boots","Coat of Plates","1"
"Lance","carry","Sorrowblade","Stormcrown","Halcyon Chargers","Aegis","1"
"Samuel","carry","Aegis","Frostburn","Shatterglass","Shatterglass","1"
"Samuel","carry","Eve of Harvest","Aftershock","Travel Boots","Metal Jacket","1"
"Samuel","carry","Sorrowblade","Tornado Trigger","Halcyon Chargers","Tyrant's Monocle","1"
"Samuel","carry","Eve of Harvest","Lucky Strike","Travel Boots","Broken Myth","1"
"Samuel","carry","Travel Boots","Eve of Harvest","Broken Myth","Atlas Pauldron","1"
"Samuel","carry","Eve of Harvest","Journey Boots","Piercing Shard","Heavy Prism","1"
"Samuel","carry","Coat of Plates","Frostburn","Crucible","Journey Boots","1"
"Samuel","carry","Broken Myth","Heavy Prism","Aegis","Journey Boots","1"
"Samuel","carry","Eve of Harvest","Crucible","Metal Jacket","Journey Boots","1"
"Samuel","carry","Eve of Harvest","Aegis","Journey Boots","Piercing Shard","1"
"Samuel","carry","Frostburn","Aegis","Journey Boots","Eve of Harvest","1"
"Samuel","carry","Frostburn","Fountain of Renewal","Journey Boots","Atlas Pauldron","1"
"Samuel","carry","Shatterglass","Broken Myth","Aegis","Journey Boots","1"
"Samuel","carry","Shatterglass","Kinetic Shield","Broken Myth","Reflex Block","1"
"Samuel","carry","Void Battery","Void Battery","Void Battery","Void Battery","1"
"Samuel","carry","Shatterglass","Kinetic Shield","Coat of Plates","Piercing Shard","1"
"Samuel","carry","Shatterglass","Kinetic Shield","Journey Boots","Broken Myth","1"
"Samuel","carry","Shatterglass","Metal Jacket","Broken Myth","Fountain of Renewal","1"
"Samuel","carry","Halcyon Chargers","Kinetic Shield","Frostburn","Eve of Harvest","1"
"Samuel","carry","Fountain of Renewal","Journey Boots","Alternating Current","Stormcrown","1"
"Samuel","carry","Sorrowblade","Sprint Boots","Alternating Current","Tornado Trigger","1"
"Samuel","carry","Shatterglass","Energy Battery","Sprint Boots","Broken Myth","1"
"Samuel","carry","Travel Boots","Eve of Harvest","Broken Myth","Kinetic Shield","1"
"Samuel","carry","Sprint Boots","Eve of Harvest","Alternating Current","Light Shield","1"
"Samuel","carry","Eve of Harvest","Slumbering Husk","Journey Boots","Broken Myth","1"
"Samuel","carry","Eve of Harvest","Frostburn","Sprint Boots","Shatterglass","1"
"Samuel","carry","Travel Boots","Eve of Harvest","Blazing Salvo","Kinetic Shield","1"
"Samuel","carry","Eve of Harvest","Halcyon Chargers","Kinetic Shield","Broken Myth","1"
"Samuel","carry","Eve of Harvest","Aegis","Metal Jacket","Travel Boots","1"
"Samuel","carry","Frostburn","Halcyon Chargers","Metal Jacket","Broken Myth","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Travel Boots","Halcyon Potion","1"
"Samuel","carry","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Halcyon Chargers","1"
"Samuel","carry","Ironguard Contract","Ironguard Contract","Ironguard Contract","Ironguard Contract","1"
"Samuel","carry","Halcyon Chargers","Frostburn","Heavy Prism","Reflex Block","1"
"Samuel","carry","Halcyon Chargers","Eve of Harvest","Frostburn","Kinetic Shield","1"
"Samuel","carry","Travel Boots","Eve of Harvest","Metal Jacket","Broken Myth","1"
"Samuel","carry","Sorrowblade","Breaking Point","Journey Boots","Serpent Mask","1"
"Samuel","carry","Halcyon Chargers","Broken Myth","Eve of Harvest","Aegis","1"
"Samuel","carry","Frostburn","Travel Boots","Clockwork","Broken Myth","1"
"Samuel","carry","Shatterglass","Piercing Shard","Clockwork","Sprint Boots","1"
"Samuel","carry","Shatterglass","Void Battery","Piercing Shard","Travel Boots","1"
"Samuel","carry","Aftershock","Halcyon Chargers","Eve of Harvest","Aegis","1"
"Samuel","carry","Broken Myth","Broken Myth","Broken Myth","Broken Myth","1"
"Samuel","carry","Broken Myth","Eve of Harvest","Travel Boots","Coat of Plates","1"
"Samuel","carry","Shatterglass","Halcyon Chargers","Blazing Salvo","Heavy Prism","1"
"Samuel","carry","Frostburn","Eve of Harvest","Travel Boots","Broken Myth","1"
"Samuel","carry","Eve of Harvest","Frostburn","Broken Myth","Halcyon Chargers","1"
"Samuel","carry","Travel Boots","Broken Myth","Eve of Harvest","Frostburn","1"
"Samuel","carry","Broken Myth","Eve of Harvest","Sprint Boots","Shatterglass","1"
"Samuel","carry","Travel Boots","Broken Myth","Eve of Harvest","Coat of Plates","1"
"Samuel","carry","Shatterglass","Sprint Boots","Clockwork","Broken Myth","1"
"Samuel","carry","Frostburn","Travel Boots","Broken Myth","Eve of Harvest","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Travel Boots","Metal Jacket","1"
"Samuel","carry","Eve of Harvest","Reflex Block","Travel Boots","Blazing Salvo","1"
"Samuel","carry","Sorrowblade","War Treads","Tornado Trigger","Serpent Mask","1"
"Samuel","carry","Shatterglass","Halcyon Chargers","Reflex Block","Blazing Salvo","1"
"Samuel","carry","Eve of Harvest","Alternating Current","Halcyon Chargers","Aegis","1"
"Samuel","carry","Eve of Harvest","Heavy Prism","Travel Boots","Kinetic Shield","1"
"Samuel","carry","Poisoned Shiv","Sorrowblade","Blazing Salvo","Slumbering Husk","1"
"Samuel","carry","Frostburn","Halcyon Chargers","Kinetic Shield","Shatterglass","1"
"Samuel","carry","Halcyon Chargers","Shatterglass","Eve of Harvest","Broken Myth","1"
"Samuel","carry","Shatterglass","Aegis","Journey Boots","Alternating Current","1"
"Samuel","carry","Shatterglass","Metal Jacket","Halcyon Chargers","Shatterglass","1"
"Samuel","carry","Halcyon Chargers","Eve of Harvest","Broken Myth","Aegis","1"
"Samuel","carry","Broken Myth","Alternating Current","Aegis","Halcyon Chargers","1"
"Samuel","carry","Eve of Harvest","Aftershock","Reflex Block","Metal Jacket","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Halcyon Chargers","Frostburn","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Kinetic Shield","Coat of Plates","1"
"Samuel","carry","Tornado Trigger","Sorrowblade","Serpent Mask","Blazing Salvo","1"
"Samuel","carry","Frostburn","Halcyon Chargers","Eclipse Prism","Broken Myth","1"
"Samuel","carry","Eve of Harvest","Metal Jacket","Aegis","Halcyon Chargers","1"
"Samuel","carry","Broken Myth","Eve of Harvest","Kinetic Shield","Travel Boots","1"
"Samuel","carry","Broken Myth","Energy Battery","Travel Boots","Frostburn","1"
"Samuel","carry","Fountain of Renewal","Frostburn","Eve of Harvest","Sprint Boots","1"
"Samuel","carry","Eve of Harvest","Aegis","Slumbering Husk","Halcyon Chargers","1"
"Samuel","carry","Travel Boots","Aegis","Light Armor","Broken Myth","1"
"Samuel","carry","Eve of Harvest","Travel Boots","Piercing Shard","Metal Jacket","1"
"Samuel","carry","Breaking Point","Metal Jacket","Sprint Boots","Tornado Trigger","1"
"Samuel","carry","Broken Myth","Void Battery","Travel Boots","Aegis","1"
"Samuel","carry","Alternating Current","Travel Boots","Aftershock","Stormcrown","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Slumbering Husk","Journey Boots","1"
"Samuel","carry","Shatterglass","Eve of Harvest","Travel Boots","Aftershock","1"
"Samuel","carry","Eve of Harvest","Halcyon Chargers","Broken Myth","Light Armor","1"
"Samuel","carry","Kinetic Shield","Coat of Plates","Blazing Salvo","Heavy Steel","1"
"Samuel","carry","Frostburn","Broken Myth","Shatterglass","Halcyon Chargers","1"
"Samuel","carry","Shatterglass","Void Battery","Journey Boots","Metal Jacket","1"
"Samuel","carry","Broken Myth","Eve of Harvest","Travel Boots","Reflex Block","1"
"Samuel","carry","Aegis","Poisoned Shiv","Tyrant's Monocle","Halcyon Chargers","1"
"Samuel","carry","Alternating Current","Eve of Harvest","Broken Myth","Travel Boots","1"
"Samuel","carry","Shatterglass","Halcyon Chargers","Aegis","Broken Myth","1"
"Samuel","carry","Blazing Salvo","Shatterglass","Void Battery","Fountain of Renewal","1"
"Samuel","carry","Halcyon Chargers","Alternating Current","Heavy Prism","Broken Myth","1"
"Samuel","carry","Halcyon Chargers","Shatterglass","Alternating Current","Piercing Shard","1"
"Samuel","carry","Travel Boots","Eve of Harvest","Shatterglass","Aegis","1"
"Samuel","carry","Frostburn","Eve of Harvest","Halcyon Chargers","Broken Myth","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Sprint Boots","Frostburn","1"
"Samuel","carry","Eve of Harvest","Journey Boots","Frostburn","Broken Myth","1"
"Samuel","carry","Sorrowblade","Aegis","Journey Boots","Breaking Point","1"
"Samuel","carry","Eve of Harvest","Frostburn","Halcyon Chargers","Aegis","1"
"Samuel","carry","Aegis","Broken Myth","Travel Boots","Frostburn","1"
"Samuel","carry","Frostburn","Eve of Harvest","Travel Boots","Aegis","1"
"Samuel","carry","Eve of Harvest","Frostburn","Halcyon Chargers","Broken Myth","1"
"Samuel","carry","Tension Bow","Halcyon Chargers","Broken Myth","Shatterglass","1"
"Samuel","carry","Sorrowblade","Poisoned Shiv","Journey Boots","Aegis","1"
"Samuel","carry","Eve of Harvest","Aegis","Coat of Plates","Travel Boots","1"
"Samuel","carry","Piercing Shard","Eve of Harvest","Coat of Plates","Travel Boots","1"
"Samuel","carry","Frostburn","Halcyon Chargers","Broken Myth","Shatterglass","1"
"Samuel","carry","Broken Myth","Halcyon Chargers","Chronograph","Frostburn","1"
"Samuel","carry","Eve of Harvest","Frostburn","Sprint Boots","Aegis","1"
"Samuel","carry","Eve of Harvest","Halcyon Chargers","Broken Myth","Aegis","1"
"Samuel","carry","Halcyon Chargers","Reflex Block","Heavy Prism","Heavy Prism","1"
"Samuel","carry","Aftershock","Void Battery","Alternating Current","Sprint Boots","1"
"Samuel","carry","Shatterglass","Eve of Harvest","Broken Myth","Travel Boots","1"
"Samuel","carry","Eve of Harvest","Sprint Boots","Aegis","Chronograph","1"
"Samuel","carry","Shatterglass","Void Battery","Travel Boots","Broken Myth","1"
"Samuel","carry","Sprint Boots","Eve of Harvest","Heavy Prism","Frostburn","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Heavy Prism","Sprint Boots","1"
"Samuel","carry","Breaking Point","Tornado Trigger","Tyrant's Monocle","Tension Bow","1"
"Samuel","carry","Travel Boots","Eve of Harvest","Broken Myth","Aegis","1"
"Samuel","carry","Eve of Harvest","Travel Boots","Broken Myth","Stormcrown","1"
"Samuel","carry","Halcyon Chargers","Aftershock","Frostburn","Aegis","1"
"Samuel","carry","Travel Boots","Frostburn","Energy Battery","Broken Myth","1"
"Samuel","carry","Frostburn","Broken Myth","Halcyon Chargers","Alternating Current","1"
"Samuel","carry","Broken Myth","Eve of Harvest","Reflex Block","Sprint Boots","1"
"Samuel","carry","Energy Battery","Frostburn","Travel Boots","Broken Myth","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Reflex Block","Sprint Boots","1"
"Samuel","carry","Eve of Harvest","Atlas Pauldron","Fountain of Renewal","Alternating Current","1"
"Samuel","carry","Travel Boots","Eve of Harvest","Broken Myth","Alternating Current","1"
"Samuel","carry","Aegis","Broken Myth","Eve of Harvest","Halcyon Chargers","1"
"Samuel","carry","Broken Myth","Frostburn","Halcyon Chargers","Void Battery","1"
"Samuel","carry","Halcyon Potion","War Treads","Shatterglass","Clockwork","1"
"Samuel","carry","Breaking Point","Travel Boots","Coat of Plates","Sorrowblade","1"
"Samuel","carry","Travel Boots","Sorrowblade","Tornado Trigger","Tyrant's Monocle","1"
"Samuel","carry","Broken Myth","Fountain of Renewal","Aftershock","Travel Boots","1"
"Samuel","carry","Frostburn","Halcyon Chargers","Metal Jacket","Alternating Current","1"
"Samuel","carry","Travel Boots","Eve of Harvest","Broken Myth","Frostburn","1"
"Samuel","carry","Shatterglass","Broken Myth","Clockwork","Journey Boots","1"
"Samuel","carry","Eve of Harvest","Halcyon Chargers","Alternating Current","Coat of Plates","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Halcyon Chargers","Reflex Block","1"
"Samuel","carry","Frostburn","Aegis","Halcyon Chargers","Shatterglass","1"
"Samuel","carry","Shatterglass","Eve of Harvest","Kinetic Shield","Travel Boots","1"
"Samuel","carry","Broken Myth","Aegis","Travel Boots","Frostburn","1"
"Samuel","carry","Serpent Mask","Sorrowblade","Tornado Trigger","Slumbering Husk","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Metal Jacket","Journey Boots","1"
"Samuel","carry","Frostburn","Void Battery","Broken Myth","Travel Boots","1"
"Samuel","carry","Frostburn","Halcyon Chargers","Shatterglass","Broken Myth","1"
"Samuel","carry","Shatterglass","Void Battery","Heavy Prism","Blazing Salvo","1"
"Samuel","carry","Shatterglass","Nullwave Gauntlet","Clockwork","Travel Boots","1"
"Samuel","carry","Eve of Harvest","Travel Boots","Shatterglass","Reflex Block","1"
"Samuel","carry","Travel Boots","Eve of Harvest","Reflex Block","Frostburn","1"
"Samuel","carry","Alternating Current","Clockwork","Aegis","Halcyon Chargers","1"
"Samuel","carry","Eve of Harvest","Stormcrown","Void Battery","Broken Myth","1"
"Samuel","carry","Shatterglass","Atlas Pauldron","Halcyon Chargers","Clockwork","1"
"Samuel","carry","Serpent Mask","Alternating Current","Sorrowblade","Tornado Trigger","1"
"Samuel","carry","Eve of Harvest","Broken Myth","Sprint Boots","Chronograph","1"
"Samuel","carry","Sorrowblade","Aegis","Journey Boots","Tornado Trigger","1"
"Samuel","carry","Alternating Current","Clockwork","Crystal Bit","Dragonheart","1"
"Samuel","carry","Eve of Harvest","Metal Jacket","Halcyon Chargers","Broken Myth","1"
"Samuel","carry","Shatterglass","Clockwork","Aftershock","Eve of Harvest","1"
"Samuel","carry","Eve of Harvest","Travel Boots","Shatterglass","Sorrowblade","1"
"Samuel","carry","Lucky Strike","Journey Boots","Broken Myth","Reflex Block","1"
"Samuel","carry","Lucky Strike","Lucky Strike","Coat of Plates","Travel Boots","1"
"Samuel","carry","Broken Myth","Halcyon Chargers","Shatterglass","Coat of Plates","1"
"Samuel","carry","Eve of Harvest","Clockwork","Travel Boots","Broken Myth","1"
"Samuel","carry","Eve of Harvest","Lucky Strike","Travel Boots","Reflex Block","1"
"Samuel","carry","Eve of Harvest","Journey Boots","Broken Myth","Frostburn","1"
"Samuel","carry","Sorrowblade","Tornado Trigger","Travel Boots","Tension Bow","1"
"Samuel","carry","Coat of Plates","Eve of Harvest","Halcyon Chargers","Broken Myth","1"
"Samuel","carry","Travel Boots","Broken Myth","Eve of Harvest","Kinetic Shield","1"
"Samuel","carry","Halcyon Chargers","Broken Myth","Kinetic Shield","Aftershock","1"
"Samuel","carry","Broken Myth","Aegis","Halcyon Chargers","Eve of Harvest","1"
"Samuel","carry","Eve of Harvest","Travel Boots","Reflex Block","Shatterglass","1"
"Samuel","carry","Sorrowblade","Breaking Point","Travel Boots","Aegis","1"
"Samuel","carry","Frostburn","Eve of Harvest","Broken Myth","Halcyon Chargers","1"
"Samuel","carry","Travel Boots","Eve of Harvest","Frostburn","Kinetic Shield","1"
"Samuel","carry","Frostburn","Piercing Shard","Halcyon Chargers","Coat of Plates","1"
"Samuel","carry","Eve of Harvest","Travel Boots","Broken Myth","Shatterglass","1"
"Samuel","carry","Frostburn","Metal Jacket","Broken Myth","Halcyon Chargers","1"
"Samuel","carry","Frostburn","Halcyon Chargers","Broken Myth","Eve of Harvest","1"
"Samuel","carry","Frostburn","Aegis","Broken Myth","Eve of Harvest","1"
"Samuel","carry","Frostburn","Eve of Harvest","Halcyon Chargers","Aegis","1"
"Samuel","carry","Eve of Harvest","Frostburn","Halcyon Chargers","Shatterglass","1"
"Samuel","carry","Frostburn","Aegis","Sprint Boots","Broken Myth","1"
"Samuel","carry","Frostburn","Travel Boots","Eve of Harvest","Broken Myth","1"
"Samuel","carry","Broken Myth","Eve of Harvest","Travel Boots","Aegis","1"
"Alpha","jungler","Alternating Current","Aftershock","Sprint Boots","Coat of Plates","1"
"Alpha","jungler","Aftershock","Metal Jacket","Slumbering Husk","Sprint Boots","1"
"Alpha","jungler","Halcyon Chargers","Stormcrown","Aftershock","Broken Myth","1"
"Alpha","jungler","War Treads","Aftershock","Broken Myth","Shatterglass","1"
"Alpha","jungler","Travel Boots","Travel Boots","Travel Boots","Travel Boots","1"
"Alpha","jungler","Aftershock","Atlas Pauldron","Broken Myth","Sprint Boots","1"
"Alpha","jungler","Coat of Plates","Stormcrown","Travel Boots","Aftershock","1"
"Alpha","jungler","Aftershock","Metal Jacket","Journey Boots","Broken Myth","1"
"Alpha","jungler","Stormcrown","Aftershock","Travel Boots","Aegis","1"
"Alpha","jungler","Aftershock","Atlas Pauldron","Blazing Salvo","Halcyon Chargers","1"
"Alpha","jungler","Aftershock","Piercing Shard","Shatterglass","Travel Boots","1"
"Alpha","jungler","Halcyon Chargers","Aftershock","Broken Myth","Eve of Harvest","1"
"Alpha","jungler","Stormcrown","Sprint Boots","Aftershock","Fountain of Renewal","1"
"Alpha","jungler","Crystal Bit","Stormcrown","Metal Jacket","Sprint Boots","1"
"Alpha","jungler","Heavy Prism","Aftershock","Atlas Pauldron","Crucible","1"
"Alpha","jungler","Stormcrown","Metal Jacket","Journey Boots","Sorrowblade","1"
"Alpha","jungler","Halcyon Chargers","Stormcrown","Metal Jacket","Aftershock","1"
"Alpha","jungler","Stormcrown","Aftershock","Metal Jacket","Halcyon Chargers","1"
"Alpha","jungler","Sorrowblade","Poisoned Shiv","Slumbering Husk","Kinetic Shield","1"
"Alpha","jungler","Metal Jacket","Halcyon Chargers","Broken Myth","Aftershock","1"
"Alpha","jungler","Shatterglass","Travel Boots","Metal Jacket","Stormcrown","1"
"Alpha","jungler","Sorrowblade","Minion's Foot","Travel Boots","Poisoned Shiv","1"
"Alpha","jungler","Shatterglass","Aftershock","Stormcrown","Travel Boots","1"
"Alpha","jungler","Journey Boots","Swift Shooter","Heavy Prism","Heavy Prism","1"
"Alpha","jungler","Stormcrown","Shatterglass","Travel Boots","Metal Jacket","1"
"Alpha","jungler","Shatterglass","Travel Boots","Stormcrown","Broken Myth","1"
"Alpha","jungler","Alternating Current","Slumbering Husk","Aftershock","Shatterglass","1"
"Alpha","jungler","Kinetic Shield","Travel Boots","Aftershock","Metal Jacket","1"
"Alpha","jungler","Breaking Point","Travel Boots","Aegis","Sorrowblade","1"
"Alpha","jungler","Sprint Boots","Stormcrown","Aftershock","Broken Myth","1"
"Alpha","jungler","Shatterglass","Aegis","Travel Boots","Broken Myth","1"
"Alpha","jungler","Sorrowblade","Breaking Point","Aegis","Travel Boots","1"
"Alpha","jungler","Halcyon Potion","Aftershock","Shatterglass","Alternating Current","1"
"Alpha","jungler","Aftershock","Sprint Boots","Halcyon Potion","Fountain of Renewal","1"
"Alpha","jungler","Aftershock","Shatterglass","Metal Jacket","Sprint Boots","1"
"Alpha","jungler","Sorrowblade","Tornado Trigger","Metal Jacket","Tyrant's Monocle","1"
"Alpha","jungler","Aftershock","Broken Myth","Shatterglass","Sprint Boots","1"
"Alpha","jungler","Aftershock","Halcyon Chargers","Metal Jacket","Broken Myth","1"
"Alpha","jungler","Broken Myth","Stormcrown","Sprint Boots","Aegis","1"
"Alpha","jungler","Sorrowblade","Metal Jacket","Sprint Boots","Sorrowblade","1"
"Alpha","jungler","Sorrowblade","Breaking Point","Travel Boots","Oakheart","1"
"Alpha","jungler","Shatterglass","Travel Boots","Alternating Current","Heavy Prism","1"
"Alpha","jungler","Shatterglass","Travel Boots","Aftershock","Aegis","1"
"Alpha","jungler","Aftershock","Broken Myth","Alternating Current","Travel Boots","1"
"Alpha","jungler","Aftershock","Sprint Boots","Dragonheart","Broken Myth","1"
"Alpha","jungler","Alternating Current","Coat of Plates","Travel Boots","Aftershock","1"
"Alpha","jungler","Sorrowblade","Tornado Trigger","Atlas Pauldron","Journey Boots","1"
"Alpha","jungler","Travel Boots","Lucky Strike","Aftershock","Metal Jacket","1"
"Alpha","jungler","Breaking Point","Serpent Mask","Travel Boots","Reflex Block","1"
"Alpha","jungler","Sorrowblade","Lucky Strike","Sprint Boots","Light Shield","1"
"Alpha","jungler","Sorrowblade","Tornado Trigger","Tension Bow","Halcyon Chargers","1"
"Alpha","jungler","Sorrowblade","Coat of Plates","Coat of Plates","Coat of Plates","1"
"Alpha","jungler","Stormcrown","Aftershock","Travel Boots","Piercing Shard","1"
"Alpha","jungler","Stormcrown","Broken Myth","Travel Boots","Slumbering Husk","1"
"Alpha","jungler","Stormcrown","Broken Myth","Travel Boots","Aftershock","1"
"Alpha","jungler","Sprint Boots","Aftershock","Broken Myth","Kinetic Shield","1"
"Alpha","jungler","Stormcrown","Broken Myth","Aftershock","Journey Boots","1"
"Alpha","jungler","Stormcrown","Aftershock","Broken Myth","Travel Boots","1"
"Alpha","jungler","Travel Boots","Stormcrown","Aftershock","Aegis","1"
"Alpha","jungler","Stormguard Banner","Tension Bow","Travel Boots","Sorrowblade","1"
"Alpha","jungler","Kinetic Shield","Aftershock","Coat of Plates","Sprint Boots","1"
"Alpha","jungler","Stormcrown","Coat of Plates","Travel Boots","Aftershock","1"
"Alpha","jungler","Travel Boots","Aftershock","Blazing Salvo","Atlas Pauldron","1"
"Alpha","jungler","Stormcrown","Aftershock","Halcyon Chargers","Atlas Pauldron","1"
"Alpha","jungler","Aftershock","Sprint Boots","Fountain of Renewal","Coat of Plates","1"
"Alpha","jungler","Aftershock","Stormcrown","Coat of Plates","Travel Boots","1"
"Alpha","jungler","Aftershock","Aegis","Broken Myth","Journey Boots","1"
"Alpha","jungler","Sorrowblade","Swift Shooter","Sprint Boots","Stormcrown","1"
"Alpha","jungler","Aftershock","Stormcrown","Travel Boots","Metal Jacket","1"
"Alpha","jungler","Stormcrown","Aftershock","Atlas Pauldron","War Treads","1"
"Alpha","jungler","Breaking Point","Sorrowblade","Journey Boots","Fountain of Renewal","1"
"Alpha","jungler","Halcyon Chargers","Metal Jacket","Metal Jacket","Metal Jacket","1"
"Alpha","jungler","Alternating Current","Aftershock","Kinetic Shield","Sprint Boots","1"
"Alpha","jungler","Aftershock","Broken Myth","Aegis","Stormguard Banner","1"
"Alpha","jungler","Aftershock","Broken Myth","Travel Boots","Slumbering Husk","1"
"Alpha","jungler","Aftershock","Halcyon Chargers","Coat of Plates","Stormcrown","1"
"Alpha","jungler","War Treads","Aegis","Blazing Salvo","Blazing Salvo","1"
"Alpha","jungler","Broken Myth","Aftershock","Reflex Block","Coat of Plates","1"
"Alpha","jungler","Serpent Mask","Breaking Point","Halcyon Chargers","Aftershock","1"
"Alpha","jungler","Stormcrown","Sprint Boots","Eclipse Prism","Eclipse Prism","1"
"Alpha","jungler","Aftershock","Heavy Prism","Heavy Prism","Metal Jacket","1"
"Alpha","jungler","Sprint Boots","Stormcrown","Aftershock","Heavy Prism","1"
"Alpha","jungler","Six Sins","Breaking Point","Stormcrown","Sprint Boots","1"
