"Alpha","jungler","Aftershock","Swift Shooter","Sprint Boots","Aegis","Broken Myth","Broken Myth","1"
"Alpha","jungler","Aftershock","Swift Shooter","Sprint Boots","Piercing Shard","Coat of Plates","Kinetic Shield","1"
"Alpha","jungler","Atlas Pauldron","Aftershock","Travel Boots","Aegis","Broken Myth","Eve of Harvest","1"
"Alpha","jungler","Swift Shooter","Aftershock","Travel Boots","Broken Myth","Aegis","Coat of Plates","1"
"Alpha","jungler","Aftershock","Light Shield","Broken Myth","Metal Jacket","Travel Boots","Coat of Plates","1"
"Alpha","jungler","Aftershock","Swift Shooter","Kinetic Shield","Coat of Plates","Travel Boots","Broken Myth","1"
"Alpha","jungler","Sorrowblade","Breaking Point","Journey Boots","Kinetic Shield","Piercing Spear","Coat of Plates","1"
"Alpha","jungler","Aftershock","Sprint Boots","Shatterglass","Broken Myth","Atlas Pauldron","Kinetic Shield","1"
"Alpha","jungler","Sprint Boots","Aftershock","Kinetic Shield","Atlas Pauldron","Broken Myth","Reflex Block","1"
"Alpha","jungler","Broken Myth","Kinetic Shield","Reflex Block","Aftershock","Sprint Boots","Reflex Block","1"
"Alpha","jungler","Aftershock","Piercing Shard","Heavy Prism","Travel Boots","Coat of Plates","Reflex Block","1"
"Alpha","jungler","Aftershock","Atlas Pauldron","Crystal Bit","Halcyon Chargers","Broken Myth","Reflex Block","1"
"Alpha","jungler","Swift Shooter","Aftershock","Broken Myth","Sprint Boots","Light Shield","Light Shield","1"
"Alpha","jungler","Alternating Current","Aftershock","Journey Boots","Aegis","Broken Myth","Frostburn","1"
"Alpha","jungler","Atlas Pauldron","Aftershock","Broken Myth","Travel Boots","Kinetic Shield","Reflex Block","1"
"Alpha","jungler","Aftershock","Broken Myth","Coat of Plates","Sprint Boots","Kinetic Shield","Kinetic Shield","1"
"Alpha","jungler","Sprint Boots","Aftershock","Atlas Pauldron","Broken Myth","Reflex Block","Reflex Block","1"
"Alpha","jungler","Aftershock","Piercing Shard","Reflex Block","Sprint Boots","Heavy Prism","Atlas Pauldron","1"
"Alpha","jungler","Swift Shooter","Light Armor","Broken Myth","Aftershock","Sprint Boots","Aegis","1"
"Alpha","jungler","Aftershock","Broken Myth","Travel Boots","Light Shield","Metal Jacket","Crystal Bit","1"
"Alpha","jungler","Aftershock","Kinetic Shield","Broken Myth","Travel Boots","Heavy Prism","Atlas Pauldron","1"
"Alpha","jungler","Aftershock","Atlas Pauldron","Sprint Boots","Broken Myth","Coat of Plates","Crystal Bit","1"
"Alpha","jungler","Aftershock","Alternating Current","Travel Boots","Broken Myth","Crystal Bit","Light Armor","1"
"Alpha","jungler","Coat of Plates","Piercing Shard","Aftershock","Sprint Boots","Light Armor","Crystal Bit","1"
"Alpha","jungler","Aftershock","Broken Myth","Atlas Pauldron","Journey Boots","Fountain of Renewal","Frostburn","1"
"Alpha","jungler","Tension Bow","Coat of Plates","Aftershock","Broken Myth","Sprint Boots","Kinetic Shield","1"
"Alpha","jungler","Atlas Pauldron","Aftershock","Light Shield","Travel Boots","Oakheart","Oakheart","1"
"Alpha","jungler","Broken Myth","Metal Jacket","Aftershock","Journey Boots","Atlas Pauldron","Crucible","1"
"Alpha","jungler","Aftershock","Travel Boots","Broken Myth","Atlas Pauldron","Kinetic Shield","Kinetic Shield","1"
"Alpha","jungler","Aftershock","Aegis","Coat of Plates","Sprint Boots","Crystal Bit","Broken Myth","1"
"Alpha","jungler","Broken Myth","Aftershock","Aegis","Travel Boots","Coat of Plates","Halcyon Potion","1"
"Alpha","jungler","Sprint Boots","Coat of Plates","Coat of Plates","Aftershock","Broken Myth","Broken Myth","1"
"Alpha","jungler","Aftershock","Aegis","Travel Boots","Broken Myth","Light Armor","Crystal Bit","1"
"Alpha","jungler","Aftershock","Oakheart","Sprint Boots","Heavy Prism","Piercing Shard","Light Shield","1"
"Alpha","jungler","Aftershock","Broken Myth","Aegis","Coat of Plates","Travel Boots","Travel Boots","1"
"Alpha","jungler","Aftershock","Swift Shooter","Sprint Boots","Crystal Bit","Kinetic Shield","Coat of Plates","1"
"Alpha","jungler","Aftershock","Reflex Block","Atlas Pauldron","Sprint Boots","Piercing Shard","Heavy Prism","1"
"Alpha","jungler","Aftershock","Piercing Shard","Sprint Boots","Reflex Block","Light Shield","Crystal Bit","1"
"Alpha","jungler","Aftershock","Heavy Prism","Kinetic Shield","Light Armor","Light Armor","Light Armor","1"
"Alpha","jungler","Aftershock","Broken Myth","Journey Boots","Aegis","Atlas Pauldron","Heavy Prism","1"
"Alpha","jungler","Sprint Boots","Reflex Block","Aftershock","Broken Myth","Crystal Bit","Light Armor","1"
"Alpha","jungler","Aftershock","Broken Myth","Travel Boots","Aegis","Atlas Pauldron","Coat of Plates","1"
"Alpha","jungler","Aftershock","Broken Myth","Atlas Pauldron","Travel Boots","Aegis","Heavy Prism","1"
"Alpha","jungler","Aftershock","Travel Boots","Aegis","Piercing Shard","Atlas Pauldron","Heavy Prism","1"
"Alpha","jungler","Aftershock","Piercing Shard","Sprint Boots","Atlas Pauldron","Heavy Prism","Kinetic Shield","1"
"Alpha","jungler","Aftershock","Heavy Prism","Piercing Shard","Sprint Boots","Kinetic Shield","Coat of Plates","1"
"Alpha","jungler","Aftershock","Atlas Pauldron","Broken Myth","Travel Boots","Aegis","Aegis","1"
"Alpha","jungler","Atlas Pauldron","Aftershock","Travel Boots","Broken Myth","Reflex Block","Kinetic Shield","1"
"Alpha","jungler","Aftershock","Reflex Block","Broken Myth","Travel Boots","Coat of Plates","Coat of Plates","1"
"Alpha","jungler","Aftershock","Atlas Pauldron","Broken Myth","Travel Boots","Reflex Block","Kinetic Shield","1"
"Alpha","jungler","Aftershock","Swift Shooter","Sprint Boots","Atlas Pauldron","Eclipse Prism","Crystal Bit","1"
"Alpha","jungler","Aftershock","Coat of Plates","Broken Myth","Sprint Boots","Light Armor","Kinetic Shield","1"
"Alpha","jungler","Broken Myth","Aegis","Atlas Pauldron","Aftershock","Sprint Boots","Swift Shooter","1"
"Alpha","jungler","Aftershock","Tension Bow","Sprint Boots","Aegis","Broken Myth","Broken Myth","1"
"Alpha","jungler","Aftershock","Piercing Shard","Sprint Boots","Aegis","Crystal Bit","Coat of Plates","1"
"Alpha","jungler","Travel Boots","Atlas Pauldron","Aftershock","Coat of Plates","Heavy Prism","Piercing Shard","1"
"Alpha","jungler","Weapon Blade","Aftershock","Broken Myth","Travel Boots","Crystal Bit","Crystal Bit","1"
"Alpha","jungler","Aftershock","Heavy Prism","Sprint Boots","Kinetic Shield","Piercing Shard","Reflex Block","1"
"Alpha","jungler","Travel Boots","Aftershock","Broken Myth","Heavy Prism","Aegis","Coat of Plates","1"
"Alpha","jungler","Aftershock","Light Armor","Sprint Boots","Light Shield","Broken Myth","Crystal Bit","1"
"Alpha","jungler","Sorrowblade","Kinetic Shield","Breaking Point","Atlas Pauldron","Travel Boots","Halcyon Potion","1"
"Alpha","jungler","Aftershock","Aegis","Heavy Prism","Eclipse Prism","Travel Boots","Travel Boots","1"
"Alpha","jungler","Swift Shooter","Aegis","Aftershock","Sprint Boots","Broken Myth","Atlas Pauldron","1"
"Alpha","jungler","Stormcrown","Aftershock","Travel Boots","Atlas Pauldron","Heavy Prism","Kinetic Shield","1"
"Alpha","jungler","Aftershock","Sprint Boots","Coat of Plates","Kinetic Shield","Reflex Block","Piercing Shard","1"
"Alpha","jungler","Travel Boots","Swift Shooter","Aegis","Aftershock","Atlas Pauldron","Piercing Shard","1"
"Alpha","jungler","Aegis","Aftershock","Sprint Boots","Crystal Bit","Light Armor","Light Armor","1"
"Alpha","jungler","Aftershock","Sprint Boots","Kinetic Shield","Heavy Prism","Light Armor","Piercing Shard","1"
"Alpha","jungler","Aftershock","Broken Myth","Halcyon Chargers","Heavy Prism","Coat of Plates","Aegis","1"
"Alpha","jungler","Aftershock","Heavy Prism","Kinetic Shield","Travel Boots","Metal Jacket","Eclipse Prism","1"
"Alpha","jungler","Aftershock","Broken Myth","Sprint Boots","Aegis","Light Armor","Crystal Bit","1"
"Alpha","jungler","Sorrowblade","Breaking Point","Oakheart","Travel Boots","Kinetic Shield","Light Armor","1"
"Alpha","jungler","Aftershock","Aegis","Broken Myth","Halcyon Chargers","Atlas Pauldron","Broken Myth","1"
"Alpha","jungler","Stormcrown","Travel Boots","Light Armor","Aftershock","Aegis","Broken Myth","1"
"Alpha","jungler","Aftershock","Broken Myth","Reflex Block","Journey Boots","Heavy Prism","Atlas Pauldron","1"
"Alpha","jungler","Aftershock","Travel Boots","Aegis","Metal Jacket","Broken Myth","Broken Myth","1"
"Alpha","jungler","Aftershock","Broken Myth","Travel Boots","Aegis","Heavy Prism","Metal Jacket","1"
"Alpha","jungler","Aftershock","Stormguard Banner","Halcyon Chargers","Atlas Pauldron","Broken Myth","Kinetic Shield","1"
"Alpha","jungler","Aftershock","War Treads","Broken Myth","Eve of Harvest","Kinetic Shield","Coat of Plates","1"
"Alpha","jungler","Aftershock","Broken Myth","Halcyon Chargers","Metal Jacket","Aegis","Void Battery","1"
"Alpha","jungler","Aftershock","Broken Myth","Aegis","Crystal Bit","Coat of Plates","Travel Boots","1"
"Alpha","jungler","Sprint Boots","Aftershock","Stormcrown","Aegis","Coat of Plates","Coat of Plates","1"
"Alpha","jungler","Aftershock","Broken Myth","Sprint Boots","Atlas Pauldron","Heavy Prism","Reflex Block","1"
"Alpha","jungler","Breaking Point","Aegis","Serpent Mask","Coat of Plates","Blazing Salvo","Book of Eulogies","1"
"Alpha","jungler","Heavy Prism","Aftershock","Broken Myth","Travel Boots","Aegis","Eclipse Prism","1"
"Alpha","jungler","Travel Boots","Aegis","Aegis","Aegis","Aegis","Aegis","1"
"Alpha","jungler","War Treads","Aftershock","Broken Myth","Aegis","Atlas Pauldron","Heavy Prism","1"
"Alpha","jungler","Sprint Boots","Aftershock","Broken Myth","Atlas Pauldron","Aegis","Heavy Prism","1"
"Alpha","jungler","Travel Boots","Aftershock","Aegis","Broken Myth","Heavy Prism","Atlas Pauldron","1"
"Lance","jungler","Fountain of Renewal","War Treads","Crucible","Tension Bow","Sorrowblade","Sorrowblade","1"
"Lance","jungler","Fountain of Renewal","War Treads","Coat of Plates","Stormcrown","Aftershock","Heavy Steel","1"
"Lance","jungler","Metal Jacket","Travel Boots","Sorrowblade","Fountain of Renewal","Crucible","Contraption","1"
"Lance","jungler","Sorrowblade","Sprint Boots","Stormcrown","Coat of Plates","Fountain of Renewal","Fountain of Renewal","1"
"Lance","jungler","Stormcrown","Fountain of Renewal","Travel Boots","Sorrowblade","Coat of Plates","Dragonheart","1"
"Lance","jungler","Sorrowblade","Six Sins","Travel Boots","Coat of Plates","Heavy Steel","Tension Bow","1"
"Lance","jungler","Tension Bow","Sorrowblade","Coat of Plates","Travel Boots","Fountain of Renewal","Aegis","1"
"Lance","jungler","Sorrowblade","Fountain of Renewal","Travel Boots","Stormguard Banner","Kinetic Shield","Metal Jacket","1"
"Lance","jungler","Tension Bow","Travel Boots","Metal Jacket","Fountain of Renewal","Crucible","Sorrowblade","1"
"Lance","jungler","Stormcrown","War Treads","Metal Jacket","Fountain of Renewal","Crucible","Breaking Point","1"
"Lance","jungler","Sorrowblade","Atlas Pauldron","Travel Boots","Heavy Steel","Reflex Block","Six Sins","1"
"Lance","jungler","Sorrowblade","War Treads","Tornado Trigger","Metal Jacket","Tyrant's Monocle","Crucible","1"
"Lance","jungler","Sorrowblade","War Treads","Fountain of Renewal","Atlas Pauldron","Tension Bow","Reflex Block","1"
"Lance","jungler","Tension Bow","Travel Boots","Sorrowblade","Kinetic Shield","Reflex Block","Coat of Plates","1"
"Lance","jungler","Stormcrown","Tension Bow","Sprint Boots","Fountain of Renewal","Metal Jacket","Heavy Steel","1"
"Lance","jungler","Contraption","War Treads","Sorrowblade","Aegis","Fountain of Renewal","Fountain of Renewal","1"
"Lance","jungler","Sorrowblade","Tension Bow","War Treads","Aegis","Fountain of Renewal","Sorrowblade","1"
"Lance","jungler","Fountain of Renewal","Tension Bow","Breaking Point","Atlas Pauldron","War Treads","Oakheart","1"
"Lance","jungler","Sorrowblade","Fountain of Renewal","War Treads","Metal Jacket","Crucible","Stormguard Banner","1"
"Lance","jungler","Tyrant's Monocle","Sorrowblade","Travel Boots","Atlas Pauldron","Aegis","Crucible","1"
"Lance","jungler","Sorrowblade","Stormcrown","Sprint Boots","Tyrant's Monocle","Tension Bow","Slumbering Husk","1"
"Lance","jungler","Fountain of Renewal","War Treads","Stormcrown","Crucible","Metal Jacket","Aftershock","1"
"Lance","jungler","War Treads","Tension Bow","Serpent Mask","Stormcrown","Heavy Steel","Atlas Pauldron","1"
"Lance","jungler","Fountain of Renewal","Stormcrown","Crucible","War Treads","Aegis","Sorrowblade","1"
"Lance","jungler","Tension Bow","Travel Boots","Metal Jacket","Crucible","Heavy Steel","Fountain of Renewal","1"
"Lance","jungler","Tension Bow","War Treads","Sorrowblade","Aegis","Coat of Plates","Six Sins","1"
"Lance","jungler","War Treads","Fountain of Renewal","Stormcrown","Crucible","Metal Jacket","Aftershock","1"
"Lance","jungler","Tension Bow","Tyrant's Monocle","Travel Boots","Aegis","Sorrowblade","Coat of Plates","1"
"Lance","jungler","Sorrowblade","Tyrant's Monocle","Slumbering Husk","Poisoned Shiv","Coat of Plates","Stormcrown","1"
"Lance","jungler","Fountain of Renewal","Crucible","Travel Boots","Atlas Pauldron","Stormcrown","Dragonheart","1"
"Lance","jungler","Stormcrown","War Treads","Metal Jacket","Fountain of Renewal","Crucible","Crucible","1"
"Lance","jungler","Fountain of Renewal","War Treads","Crucible","Tension Bow","Aegis","Slumbering Husk","1"
"Lance","jungler","Crucible","Metal Jacket","Fountain of Renewal","War Treads","Serpent Mask","Serpent Mask","1"
"Lance","jungler","Travel Boots","Tension Bow","Fountain of Renewal","Sorrowblade","Crucible","Sorrowblade","1"
"Lance","jungler","Fountain of Renewal","Crucible","Six Sins","Contraption","War Treads","Heavy Steel","1"
"Lance","jungler","Travel Boots","Tension Bow","Coat of Plates","Reflex Block","Sorrowblade","Kinetic Shield","1"
"Lance","jungler","Sorrowblade","Tension Bow","Aegis","Sorrowblade","Halcyon Chargers","Metal Jacket","1"
"Lance","jungler","Contraption","Stormguard Banner","Stormguard Banner","Stormguard Banner","Stormguard Banner","Stormguard Banner","1"
"Lance","jungler","Heavy Steel","Fountain of Renewal","Atlas Pauldron","Stormcrown","Contraption","War Treads","1"
"Lance","jungler","Tyrant's Monocle","Travel Boots","Sorrowblade","Fountain of Renewal","Tension Bow","Metal Jacket","1"
"Lance","jungler","Metal Jacket","War Treads","Stormcrown","Crucible","Aftershock","Fountain of Renewal","1"
"Lance","jungler","Tension Bow","Fountain of Renewal","War Treads","Coat of Plates","Coat of Plates","Coat of Plates","1"
"Lance","jungler","Sorrowblade","Tension Bow","Aegis","Travel Boots","Six Sins","Atlas Pauldron","1"
"Lance","jungler","Stormcrown","Travel Boots","Coat of Plates","Alternating Current","Aftershock","Crystal Bit","1"
"Lance","jungler","Sorrowblade","Fountain of Renewal","Tyrant's Monocle","Crucible","Travel Boots","Coat of Plates","1"
"Lance","jungler","Sorrowblade","Tension Bow","Aegis","Metal Jacket","Sprint Boots","Sorrowblade","1"
"Lance","jungler","Sorrowblade","Fountain of Renewal","Travel Boots","Atlas Pauldron","Tension Bow","Weapon Blade","1"
"Lance","jungler","Breaking Point","Sorrowblade","War Treads","Tyrant's Monocle","Sorrowblade","Poisoned Shiv","1"
"Lance","jungler","Sorrowblade","Tyrant's Monocle","Travel Boots","Fountain of Renewal","Metal Jacket","Crucible","1"
"Lance","jungler","Tension Bow","Travel Boots","Sorrowblade","Tornado Trigger","Tornado Trigger","Tornado Trigger","1"
"Lance","jungler","Travel Boots","Fountain of Renewal","Stormcrown","Poisoned Shiv","Breaking Point","Dragonheart","1"
"Lance","jungler","Tension Bow","Travel Boots","Fountain of Renewal","Sorrowblade","Poisoned Shiv","Scout Trap","1"
"Lance","jungler","War Treads","Fountain of Renewal","Stormcrown","Aftershock","Crucible","Atlas Pauldron","1"
"Lance","jungler","Tension Bow","Travel Boots","Fountain of Renewal","Crucible","Atlas Pauldron","Heavy Steel","1"
"Lance","jungler","Tension Bow","Travel Boots","Sorrowblade","Aegis","Coat of Plates","Sorrowblade","1"
"Lance","jungler","Fountain of Renewal","Atlas Pauldron","Stormcrown","Crucible","War Treads","Heavy Steel","1"
"Lance","jungler","Sorrowblade","Tyrant's Monocle","Reflex Block","Sprint Boots","Fountain of Renewal","Heavy Steel","1"
"Lance","jungler","Tension Bow","Sorrowblade","War Treads","Aegis","Coat of Plates","Heavy Steel","1"
"Lance","jungler","Serpent Mask","Tension Bow","Heavy Steel","Blazing Salvo","War Treads","Piercing Spear","1"
"Lance","jungler","Fountain of Renewal","Crucible","Stormguard Banner","Halcyon Chargers","Shatterglass","Metal Jacket","1"
"Lance","jungler","Stormcrown","Crucible","Shatterglass","Crystal Bit","Sprint Boots","Coat of Plates","1"
"Lance","jungler","Crucible","Fountain of Renewal","War Treads","Sorrowblade","Coat of Plates","Metal Jacket","1"
"Lance","jungler","Sorrowblade","Breaking Point","Tyrant's Monocle","Halcyon Chargers","Crucible","Fountain of Renewal","1"
"Lance","jungler","Slumbering Husk","Sorrowblade","Journey Boots","Aegis","Coat of Plates","Lifespring","1"
"Lance","jungler","Sorrowblade","Halcyon Chargers","Metal Jacket","Fountain of Renewal","Sorrowblade","Aegis","1"
"Lance","jungler","Sorrowblade","Tension Bow","Travel Boots","Metal Jacket","Sorrowblade","Coat of Plates","1"
"Lance","jungler","Sorrowblade","Fountain of Renewal","War Treads","Tyrant's Monocle","Tornado Trigger","Metal Jacket","1"
"Lance","jungler","Aftershock","Broken Myth","Aegis","Shatterglass","Light Shield","Travel Boots","1"
"Lance","jungler","Sorrowblade","Atlas Pauldron","Travel Boots","Tension Bow","Heavy Steel","Six Sins","1"
"Lance","jungler","Journey Boots","Tension Bow","Aegis","Sorrowblade","Breaking Point","Atlas Pauldron","1"
"Lance","jungler","Travel Boots","Tension Bow","Fountain of Renewal","Sorrowblade","Metal Jacket","Aegis","1"
"Lance","jungler","Fountain of Renewal","War Treads","Stormcrown","Crucible","Atlas Pauldron","Shiversteel","1"
"Lance","jungler","Crucible","Shatterglass","Travel Boots","Aftershock","Fountain of Renewal","Fountain of Renewal","1"
"Lance","jungler","Sorrowblade","Tension Bow","Aegis","Journey Boots","Heavy Steel","Metal Jacket","1"
"Lance","jungler","Travel Boots","Shatterglass","Aegis","Piercing Shard","Heavy Prism","Heavy Prism","1"
"Lance","jungler","Aegis","Journey Boots","Tension Bow","Sorrowblade","Sorrowblade","Heavy Steel","1"
"Lance","jungler","Tension Bow","Journey Boots","Aegis","Sorrowblade","Metal Jacket","Sorrowblade","1"
"Lance","jungler","Travel Boots","Shatterglass","Aftershock","Heavy Prism","Coat of Plates","Aegis","1"
"Lance","jungler","Sorrowblade","Heavy Steel","Tension Bow","Metal Jacket","Kinetic Shield","Travel Boots","1"
"Lance","jungler","Sprint Boots","Shatterglass","Aftershock","Coat of Plates","Reflex Block","Kinetic Shield","1"
"Lance","jungler","Shatterglass","Kinetic Shield","Aftershock","Stormcrown","Journey Boots","Atlas Pauldron","1"
"Lance","jungler","Sorrowblade","Sorrowblade","Travel Boots","Aegis","Atlas Pauldron","Piercing Spear","1"
"Lance","jungler","Tyrant's Monocle","Journey Boots","Tension Bow","Piercing Spear","Piercing Spear","Breaking Point","1"
"Lance","jungler","Sorrowblade","Metal Jacket","Sprint Boots","Aftershock","Kinetic Shield","Reflex Block","1"
"Lance","jungler","Sorrowblade","Aegis","Travel Boots","Metal Jacket","Kinetic Shield","Piercing Spear","1"
"Lance","jungler","Sorrowblade","Fountain of Renewal","Weapon Blade","Sprint Boots","Weapon Blade","Atlas Pauldron","1"
"Lance","jungler","Sorrowblade","War Treads","Aegis","Stormcrown","Atlas Pauldron","Heavy Steel","1"
"Lance","jungler","Tension Bow","Sorrowblade","Sprint Boots","Coat of Plates","Reflex Block","Halcyon Potion","1"
"Lance","jungler","Sorrowblade","Tyrant's Monocle","Travel Boots","Aegis","Metal Jacket","Lucky Strike","1"
"Lance","jungler","Sorrowblade","Kinetic Shield","Travel Boots","Coat of Plates","Halcyon Potion","Reflex Block","1"
"Lance","jungler","Sorrowblade","Kinetic Shield","War Treads","Sorrowblade","Coat of Plates","Coat of Plates","1"
"Lance","jungler","Sorrowblade","Travel Boots","Aegis","Heavy Steel","Swift Shooter","Coat of Plates","1"
"Lance","jungler","Tension Bow","Sorrowblade","Sprint Boots","Aegis","Heavy Steel","Heavy Steel","1"
"Lance","jungler","Sorrowblade","Heavy Steel","Travel Boots","Reflex Block","Atlas Pauldron","Kinetic Shield","1"
"Lance","jungler","Sorrowblade","Coat of Plates","Sprint Boots","Aegis","Heavy Steel","Six Sins","1"
"Lance","jungler","Tension Bow","Sorrowblade","Aegis","Travel Boots","Metal Jacket","Minion's Foot","1"
"Lance","jungler","Sorrowblade","Aegis","Travel Boots","Coat of Plates","Piercing Spear","Atlas Pauldron","1"
"Lance","jungler","Tension Bow","Journey Boots","Sorrowblade","Aegis","Metal Jacket","Crucible","1"
"Lance","jungler","Sorrowblade","Tyrant's Monocle","Sprint Boots","Six Sins","Minion's Foot","Light Shield","1"
"Lance","jungler","Tension Bow","Atlas Pauldron","Sprint Boots","Kinetic Shield","Eclipse Prism","Chronograph","1"
"Lance","jungler","Sorrowblade","Heavy Steel","Sprint Boots","Light Armor","Weapon Blade","Weapon Blade","1"
"Lance","jungler","Sorrowblade","Breaking Point","Kinetic Shield","Light Armor","Reflex Block","Sprint Boots","1"
"Lance","jungler","Tension Bow","Sorrowblade","Travel Boots","Oakheart","Light Shield","Light Shield","1"
"Lance","jungler","Travel Boots","Sorrowblade","Aegis","Atlas Pauldron","Sorrowblade","Dragonheart","1"
"Lance","jungler","Sorrowblade","Tension Bow","Travel Boots","Reflex Block","Atlas Pauldron","Serpent Mask","1"
"Lance","jungler","Sorrowblade","Aegis","Travel Boots","Tyrant's Monocle","Lucky Strike","Lucky Strike","1"
"Lance","jungler","Tension Bow","Stormcrown","Atlas Pauldron","Travel Boots","Kinetic Shield","Poisoned Shiv","1"
"Lance","jungler","Tension Bow","Aegis","Travel Boots","Kinetic Shield","Coat of Plates","Sorrowblade","1"
"Lance","jungler","Sorrowblade","Aegis","Sprint Boots","Heavy Steel","Atlas Pauldron","Atlas Pauldron","1"
"Lance","jungler","Stormcrown","Sprint Boots","Kinetic Shield","Aftershock","Atlas Pauldron","Oakheart","1"
"Lance","jungler","Tension Bow","Aegis","Heavy Steel","Travel Boots","Coat of Plates","Six Sins","1"
"Lance","jungler","Sorrowblade","Atlas Pauldron","Travel Boots","Weapon Blade","Coat of Plates","Reflex Block","1"
"Lance","jungler","Tension Bow","Sorrowblade","Sprint Boots","Piercing Spear","Aegis","Breaking Point","1"
"Lance","jungler","Tension Bow","Aegis","Journey Boots","Sorrowblade","Atlas Pauldron","Coat of Plates","1"
"Lance","jungler","Sorrowblade","Aegis","Travel Boots","Breaking Point","Atlas Pauldron","Atlas Pauldron","1"
"Lance","jungler","Sorrowblade","Tension Bow","Travel Boots","Aegis","Coat of Plates","Heavy Steel","1"
"Lance","jungler","War Treads","Fountain of Renewal","Bonesaw","Tension Bow","Aftershock","Stormcrown","1"
"Lance","jungler","Travel Boots","Tension Bow","Sorrowblade","Breaking Point","Aegis","Coat of Plates","1"
"Lance","jungler","Tension Bow","Sorrowblade","Void Battery","Travel Boots","Atlas Pauldron","Chronograph","1"
"Lance","jungler","Aegis","Tension Bow","Metal Jacket","Travel Boots","Piercing Spear","Heavy Steel","1"
"Lance","jungler","Tension Bow","Sorrowblade","Halcyon Chargers","Aegis","Chronograph","Eclipse Prism","1"
"Lance","jungler","Sorrowblade","Tension Bow","Aegis","Sorrowblade","Travel Boots","Travel Boots","1"
"Samuel","jungler","Kinetic Shield","Frostburn","Void Battery","Sprint Boots","Piercing Shard","Crystal Bit","1"
"Samuel","jungler","Frostburn","Eve of Harvest","Broken Myth","Halcyon Chargers","Aegis","Shatterglass","1"
"Samuel","jungler","Frostburn","Lucky Strike","Travel Boots","Piercing Spear","Six Sins","Oakheart","1"
"Samuel","jungler","Eve of Harvest","Sprint Boots","Light Shield","Broken Myth","Broken Myth","Broken Myth","1"
"Samuel","jungler","Shatterglass","Aegis","Broken Myth","Journey Boots","Coat of Plates","Coat of Plates","1"
"Samuel","jungler","Shatterglass","Metal Jacket","Journey Boots","Broken Myth","Kinetic Shield","Void Battery","1"
"Samuel","jungler","Shatterglass","Coat of Plates","Journey Boots","Heavy Prism","Piercing Shard","Piercing Shard","1"
"Samuel","jungler","Shatterglass","Kinetic Shield","Energy Battery","Journey Boots","Broken Myth","Broken Myth","1"
"Samuel","jungler","Frostburn","Broken Myth","Energy Battery","Travel Boots","Shatterglass","Reflex Block","1"
"Samuel","jungler","Travel Boots","Eve of Harvest","Alternating Current","Metal Jacket","Kinetic Shield","Aftershock","1"
"Samuel","jungler","Eve of Harvest","Travel Boots","Alternating Current","Coat of Plates","Broken Myth","Kinetic Shield","1"
"Samuel","jungler","Eve of Harvest","Aegis","Travel Boots","Broken Myth","Heavy Prism","Crystal Bit","1"
"Samuel","jungler","Eve of Harvest","Broken Myth","Journey Boots","Frostburn","Aegis","Heavy Prism","1"
"Samuel","jungler","Frostburn","Eve of Harvest","Travel Boots","Broken Myth","Reflex Block","Coat of Plates","1"
"Samuel","jungler","Frostburn","Eve of Harvest","Travel Boots","Aegis","Broken Myth","Coat of Plates","1"
"Samuel","jungler","Shatterglass","Eve of Harvest","Sprint Boots","Slumbering Husk","Eclipse Prism","Heavy Prism","1"
"Samuel","jungler","Halcyon Chargers","Aftershock","Shatterglass","Aegis","Blazing Salvo","Heavy Prism","1"
"Samuel","jungler","Sprint Boots","Frostburn","Frostburn","Frostburn","Frostburn","Frostburn","1"
"Samuel","jungler","Eve of Harvest","Travel Boots","Broken Myth","Frostburn","Heavy Prism","Light Armor","1"
"Samuel","jungler","Eve of Harvest","Halcyon Chargers","Frostburn","Broken Myth","Atlas Pauldron","Light Armor","1"
"Samuel","jungler","Broken Myth","Frostburn","Energy Battery","Travel Boots","Oakheart","Coat of Plates","1"
"Samuel","jungler","Frostburn","Eve of Harvest","Travel Boots","Aegis","Heavy Prism","Heavy Prism","1"
"Samuel","jungler","Eve of Harvest","Broken Myth","Travel Boots","Frostburn","Oakheart","Oakheart","1"
"Samuel","jungler","Frostburn","Halcyon Chargers","Hourglass","Broken Myth","Aegis","Shatterglass","1"
"Samuel","jungler","Frostburn","Void Battery","Travel Boots","Aegis","Broken Myth","Heavy Prism","1"
"Samuel","jungler","Scout Trap","Scout Trap","Scout Trap","Scout Trap","Scout Trap","Scout Trap","1"
"Samuel","jungler","Travel Boots","Tornado Trigger","Stormcrown","Sorrowblade","Aegis","Heavy Steel","1"
"Samuel","jungler","Frostburn","Shatterglass","Broken Myth","Eve of Harvest","Energy Battery","Energy Battery","1"
"Samuel","jungler","Frostburn","Shatterglass","Void Battery","Travel Boots","Broken Myth","Aegis","1"
"Samuel","jungler","Alternating Current","Eve of Harvest","War Treads","Frostburn","Broken Myth","Atlas Pauldron","1"
"Samuel","jungler","Frostburn","Clockwork","Alternating Current","Shatterglass","Scout Trap","Scout Trap","1"
"Samuel","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Stormcrown","Lucky Strike","Six Sins","1"
"Samuel","jungler","Frostburn","Halcyon Chargers","Atlas Pauldron","Shatterglass","Broken Myth","Heavy Prism","1"
"Samuel","jungler","Travel Boots","Eve of Harvest","Coat of Plates","Broken Myth","Reflex Block","Frostburn","1"
