"Gwen","carry","Tension Bow","Journey Boots","Reflex Block","1"
"Gwen","carry","Shatterglass","Aegis","Travel Boots","1"
"Gwen","carry","Sorrowblade","Journey Boots","Aegis","1"
"Gwen","carry","Lucky Strike","Travel Boots","Aegis","1"
"Gwen","carry","Breaking Point","Tension Bow","Halcyon Chargers","1"
"Gwen","carry","Travel Boots","Tornado Trigger","Sorrowblade","1"
"Gwen","carry","Sorrowblade","Journey Boots","Poisoned Shiv","1"
"Gwen","carry","Tension Bow","Tornado Trigger","Halcyon Chargers","1"
"Gwen","carry","Shatterglass","Energy Battery","Sprint Boots","1"
"Gwen","carry","Shatterglass","Void Battery","Reflex Block","1"
"Gwen","carry","Shatterglass","Halcyon Chargers","Aegis","1"
"Gwen","carry","Sorrowblade","Bonesaw","Halcyon Chargers","1"
"Gwen","carry","Tension Bow","Blazing Salvo","Sorrowblade","1"
"Gwen","carry","Tension Bow","Aegis","Halcyon Chargers","1"
"Gwen","carry","Tyrant's Monocle","Breaking Point","Aegis","1"
"Gwen","carry","Breaking Point","Tension Bow","Travel Boots","1"
"Gwen","carry","Sorrowblade","Tyrant's Monocle","Tornado Trigger","1"
"Gwen","carry","Tension Bow","Breaking Point","Light Armor","1"
"Gwen","carry","Tyrant's Monocle","Coat of Plates","Breaking Point","1"
"Gwen","carry","Travel Boots","Tension Bow","Poisoned Shiv","1"
"Gwen","carry","Halcyon Chargers","Sorrowblade","Tension Bow","1"
"Gwen","carry","Journey Boots","Sorrowblade","Metal Jacket","1"
"Gwen","carry","Sorrowblade","Tension Bow","Poisoned Shiv","1"
"Gwen","carry","Sorrowblade","Travel Boots","Weapon Blade","1"
"Gwen","carry","Poisoned Shiv","Tension Bow","Sorrowblade","1"
"Gwen","carry","Halcyon Chargers","Lucky Strike","Breaking Point","1"
"Gwen","carry","Tension Bow","Travel Boots","Six Sins","1"
"Gwen","carry","Frostburn","Crystal Bit","Shatterglass","1"
"Gwen","carry","Sorrowblade","Kinetic Shield","Sprint Boots","1"
"Gwen","carry","Bonesaw","Breaking Point","Halcyon Chargers","1"
"Gwen","carry","Travel Boots","Aegis","Metal Jacket","1"
"Gwen","carry","Tension Bow","Sprint Boots","Coat of Plates","1"
"Gwen","carry","Tornado Trigger","Tyrant's Monocle","Aegis","1"
"Gwen","carry","Tension Bow","Journey Boots","Breaking Point","1"
"Gwen","carry","Breaking Point","Tension Bow","Metal Jacket","1"
"Gwen","carry","Journey Boots","Aegis","Metal Jacket","1"
"Gwen","carry","Travel Boots","Aegis","Coat of Plates","1"
"Gwen","carry","Reflex Block","Tension Bow","Light Shield","1"
"Gwen","carry","Travel Boots","Tension Bow","Metal Jacket","1"
"Gwen","carry","Aegis","Sorrowblade","Tyrant's Monocle","1"
"Gwen","carry","Sorrowblade","Kinetic Shield","Travel Boots","1"
"Gwen","carry","Sorrowblade","Book of Eulogies","Travel Boots","1"
"Gwen","carry","Tension Bow","Coat of Plates","Breaking Point","1"
"Gwen","carry","Broken Myth","Shatterglass","Halcyon Chargers","1"
"Gwen","carry","Sorrowblade","Breaking Point","Sprint Boots","1"
"Gwen","carry","Tension Bow","Breaking Point","Tyrant's Monocle","1"
"Gwen","carry","Reflex Block","Sorrowblade","Blazing Salvo","1"
"Gwen","carry","Serpent Mask","Breaking Point","Sprint Boots","1"
"Gwen","carry","Barbed Needle","Sorrowblade","Breaking Point","1"
"Gwen","carry","Breaking Point","Sprint Boots","Tyrant's Monocle","1"
"Gwen","carry","Breaking Point","Aegis","Travel Boots","1"
"Gwen","carry","Metal Jacket","Sorrowblade","Halcyon Chargers","1"
"Gwen","carry","Sorrowblade","Travel Boots","Aegis","1"
"Gwen","carry","Reflex Block","Shatterglass","Clockwork","1"
"Gwen","carry","Tension Bow","Poisoned Shiv","Halcyon Chargers","1"
"Gwen","carry","Slumbering Husk","Shatterglass","Travel Boots","1"
"Gwen","carry","Sorrowblade","Tension Bow","Sprint Boots","1"
"Gwen","carry","Breaking Point","Tension Bow","Sprint Boots","1"
"Gwen","carry","Tension Bow","Slumbering Husk","Sorrowblade","1"
"Gwen","carry","Tyrant's Monocle","Aegis","Tyrant's Monocle","1"
"Gwen","carry","Tension Bow","Breaking Point","Aegis","1"
"Gwen","carry","Sprint Boots","Halcyon Potion","Halcyon Potion","1"
"Gwen","carry","Bonesaw","Sorrowblade","Halcyon Chargers","1"
"Gwen","carry","Coat of Plates","Tension Bow","Sorrowblade","1"
"Gwen","carry","Barbed Needle","Light Shield","Sorrowblade","1"
"Gwen","carry","Poisoned Shiv","Journey Boots","Tension Bow","1"
"Gwen","carry","Tension Bow","Reflex Block","Halcyon Chargers","1"
"Gwen","carry","Tension Bow","Light Armor","Reflex Block","1"
"Gwen","carry","Serpent Mask","Breaking Point","Travel Boots","1"
"Gwen","carry","Crystal Bit","Clockwork","Shatterglass","1"
"Gwen","carry","Shatterglass","Clockwork","Sprint Boots","1"
"Gwen","carry","Tension Bow","Kinetic Shield","Travel Boots","1"
"Gwen","carry","Sorrowblade","Blazing Salvo","Coat of Plates","1"
"Gwen","carry","Tension Bow","Sprint Boots","Sorrowblade","1"
"Gwen","carry","Tension Bow","Coat of Plates","Tyrant's Monocle","1"
"Gwen","carry","Sprint Boots","Reflex Block","Light Armor","1"
"Gwen","carry","Tension Bow","Light Armor","Halcyon Chargers","1"
"Gwen","carry","Tension Bow","Lucky Strike","Sorrowblade","1"
"Gwen","carry","Tension Bow","Breaking Point","Sprint Boots","1"
"Gwen","carry","Tension Bow","Kinetic Shield","Blazing Salvo","1"
"Gwen","carry","Halcyon Chargers","Aegis","Coat of Plates","1"
"Gwen","carry","Halcyon Chargers","Aegis","Metal Jacket","1"
"Gwen","carry","Tension Bow","Breaking Point","Coat of Plates","1"
"Gwen","carry","Sorrowblade","Poisoned Shiv","Breaking Point","1"
"Gwen","carry","Sprint Boots","Light Armor","Sorrowblade","1"
"Gwen","carry","Travel Boots","Aegis","Sorrowblade","1"
"Gwen","carry","Sorrowblade","Barbed Needle","Travel Boots","1"
"Gwen","carry","Tension Bow","Poisoned Shiv","Travel Boots","1"
"Gwen","carry","Sorrowblade","Aegis","Lucky Strike","1"
"Gwen","carry","Journey Boots","Aegis","Tyrant's Monocle","1"
"Gwen","carry","Tension Bow","Reflex Block","Sorrowblade","1"
"Gwen","carry","Light Armor","Tension Bow","Sorrowblade","1"
"Gwen","carry","Sorrowblade","Poisoned Shiv","Metal Jacket","1"
"Gwen","carry","Travel Boots","Tension Bow","Coat of Plates","1"
"Gwen","carry","Journey Boots","Aegis","Lucky Strike","1"
"Gwen","carry","Sprint Boots","Tension Bow","Light Shield","1"
"Gwen","carry","Travel Boots","Tension Bow","Aegis","1"
"Gwen","carry","Journey Boots","Tension Bow","Aegis","1"
"Gwen","carry","Sorrowblade","Tension Bow","Lucky Strike","1"
"Gwen","carry","Aegis","Tension Bow","Sprint Boots","1"
"Gwen","carry","Travel Boots","Tension Bow","Light Armor","1"
"Gwen","carry","Aegis","Breaking Point","Sorrowblade","1"
"Gwen","carry","Sorrowblade","Coat of Plates","Travel Boots","1"
"Gwen","carry","Shatterglass","Heavy Prism","Travel Boots","1"
"Gwen","carry","Tension Bow","Halcyon Chargers","Poisoned Shiv","1"
"Gwen","carry","Breaking Point","Sorrowblade","Tyrant's Monocle","1"
"Gwen","carry","Tension Bow","Halcyon Chargers","Aegis","1"
"Gwen","carry","Poisoned Shiv","Sorrowblade","Journey Boots","1"
"Flicker","carry","Aftershock","Fountain of Renewal","War Treads","1"
"Flicker","carry","Fountain of Renewal","Metal Jacket","Shatterglass","1"
"Flicker","carry","Fountain of Renewal","Shatterglass","Dragonheart","1"
"Flicker","carry","Stormguard Banner","Travel Boots","Fountain of Renewal","1"
"Flicker","carry","Stormcrown","Aftershock","Fountain of Renewal","1"
"Flicker","carry","Stormcrown","Fountain of Renewal","Contraption","1"
"Flicker","carry","Fountain of Renewal","Shatterglass","Crucible","1"
"Flicker","carry","Fountain of Renewal","Atlas Pauldron","Crucible","1"
"Flicker","carry","War Treads","Stormcrown","Fountain of Renewal","1"
"Flicker","carry","Stormcrown","Aftershock","War Treads","1"
"Flicker","carry","Crucible","Fountain of Renewal","Sprint Boots","1"
"Flicker","carry","Tension Bow","Breaking Point","Fountain of Renewal","1"
"Flicker","carry","Fountain of Renewal","Aftershock","War Treads","1"
"Flicker","carry","Aegis","Fountain of Renewal","Travel Boots","1"
"Flicker","carry","Ironguard Contract","Stormcrown","War Treads","1"
"Flicker","carry","War Treads","Stormcrown","Aftershock","1"
"Flicker","carry","Eclipse Prism","Stormcrown","War Treads","1"
"Flicker","carry","Aftershock","Stormcrown","War Treads","1"
"Flicker","carry","Light Armor","Fountain of Renewal","War Treads","1"
"Flicker","carry","Fountain of Renewal","Halcyon Chargers","Crucible","1"
"Flicker","carry","Fountain of Renewal","Shiversteel","Travel Boots","1"
"Idris","carry","Travel Boots","Frostburn","Alternating Current","1"
"Idris","carry","Shatterglass","Alternating Current","Reflex Block","1"
"Idris","carry","Sorrowblade","Tornado Trigger","Breaking Point","1"
"Idris","carry","Sorrowblade","Breaking Point","Dragonheart","1"
"Idris","carry","Shatterglass","Broken Myth","Atlas Pauldron","1"
"Idris","carry","Serpent Mask","Sorrowblade","Halcyon Chargers","1"
"Idris","carry","Serpent Mask","Kinetic Shield","Shatterglass","1"
"Idris","carry","Travel Boots","Alternating Current","Coat of Plates","1"
"Idris","carry","Sorrowblade","Tornado Trigger","Light Armor","1"
"Idris","carry","Poisoned Shiv","Breaking Point","Journey Boots","1"
"Idris","carry","Coat of Plates","Poisoned Shiv","Sorrowblade","1"
"Idris","carry","Travel Boots","Contraption","Scout Trap","1"
"Idris","carry","Breaking Point","Aegis","Sorrowblade","1"
"Idris","carry","Serpent Mask","Sorrowblade","Sprint Boots","1"
"Idris","carry","Shatterglass","Stormcrown","Alternating Current","1"
"Idris","carry","Poisoned Shiv","Shatterglass","Halcyon Potion","1"
"Idris","carry","Sorrowblade","Tyrant's Monocle","Metal Jacket","1"
"Idris","carry","Sorrowblade","Poisoned Shiv","Metal Jacket","1"
"Idris","carry","Alternating Current","Aegis","Journey Boots","1"
"Idris","carry","Shatterglass","Travel Boots","Blazing Salvo","1"
"Idris","carry","Sorrowblade","Light Armor","Serpent Mask","1"
"Idris","carry","Tornado Trigger","Sorrowblade","Aegis","1"
"Idris","carry","Sorrowblade","Metal Jacket","Travel Boots","1"
"Idris","carry","Tornado Trigger","Sorrowblade","Metal Jacket","1"
"Idris","carry","Sorrowblade","Tornado Trigger","Serpent Mask","1"
"Idris","carry","Tornado Trigger","Sorrowblade","Poisoned Shiv","1"
"Idris","carry","Tornado Trigger","Sorrowblade","Travel Boots","1"
"Idris","carry","Sorrowblade","Bonesaw","Travel Boots","1"
"Idris","carry","Tornado Trigger","Bonesaw","Slumbering Husk","1"
"Idris","carry","Sorrowblade","Book of Eulogies","Tyrant's Monocle","1"
"Idris","carry","Tornado Trigger","Sorrowblade","Slumbering Husk","1"
"Idris","carry","Tornado Trigger","Sorrowblade","Journey Boots","1"
"Idris","carry","Sorrowblade","Tornado Trigger","Aegis","1"
"Samuel","jungler","Broken Myth","Eve of Harvest","Aegis","1"
"Samuel","jungler","Frostburn","Void Battery","Kinetic Shield","1"
"Samuel","jungler","Eve of Harvest","Chronograph","Chronograph","1"
"Samuel","jungler","Shatterglass","Clockwork","Halcyon Chargers","1"
"Samuel","jungler","Shatterglass","Piercing Shard","Clockwork","1"
"Samuel","jungler","Aegis","Frostburn","Halcyon Chargers","1"
"Samuel","jungler","Broken Myth","Aegis","Travel Boots","1"
"Samuel","jungler","Shatterglass","Broken Myth","Sprint Boots","1"
"Samuel","jungler","Broken Myth","Sprint Boots","Void Battery","1"
"Samuel","jungler","Reflex Block","Frostburn","Travel Boots","1"
"Samuel","jungler","Broken Myth","Reflex Block","Travel Boots","1"
"Samuel","jungler","Frostburn","Piercing Shard","Sprint Boots","1"
"Samuel","jungler","Piercing Shard","Eclipse Prism","Frostburn","1"
"Samuel","jungler","Broken Myth","Piercing Shard","Sprint Boots","1"
"Samuel","jungler","Frostburn","Eve of Harvest","Halcyon Potion","1"
"Samuel","jungler","Frostburn","Void Battery","Reflex Block","1"
"Samuel","jungler","Frostburn","Travel Boots","Light Shield","1"
"Samuel","jungler","Frostburn","Shatterglass","Travel Boots","1"
"Samuel","jungler","Frostburn","Travel Boots","Broken Myth","1"
"Samuel","jungler","Frostburn","Piercing Shard","Energy Battery","1"
"Samuel","jungler","Frostburn","Sprint Boots","Void Battery","1"
"Samuel","jungler","Reflex Block","Light Shield","Frostburn","1"
"Samuel","jungler","Frostburn","Light Armor","Eve of Harvest","1"
"Samuel","jungler","Sprint Boots","Frostburn","Eve of Harvest","1"
"Samuel","jungler","Frostburn","Sprint Boots","Weapon Blade","1"
"Samuel","jungler","Travel Boots","Frostburn","Broken Myth","1"
"Samuel","jungler","Frostburn","Eve of Harvest","Aegis","1"
"Samuel","jungler","Reflex Block","Frostburn","Broken Myth","1"
"Samuel","jungler","Sprint Boots","Frostburn","Broken Myth","1"
"Samuel","jungler","Frostburn","Halcyon Chargers","Heavy Prism","1"
"Samuel","jungler","Travel Boots","Frostburn","Void Battery","1"
"Baron","jungler","Shatterglass","Clockwork","Shatterglass","1"
"Baron","jungler","Sorrowblade","Sprint Boots","Breaking Point","1"
"Baron","jungler","Sorrowblade","Breaking Point","Blazing Salvo","1"
"Baron","jungler","Travel Boots","Sorrowblade","Breaking Point","1"
"Baron","jungler","Sorrowblade","Tornado Trigger","Halcyon Chargers","1"
"Baron","jungler","Sorrowblade","Halcyon Chargers","Aegis","1"
"Baron","jungler","Breaking Point","Sorrowblade","Barbed Needle","1"
"Baron","jungler","Breaking Point","Tyrant's Monocle","Aegis","1"
"Baron","jungler","Travel Boots","Breaking Point","Sorrowblade","1"
"Baron","jungler","Sorrowblade","Serpent Mask","Travel Boots","1"
"Baron","jungler","Stormcrown","Coat of Plates","Travel Boots","1"
"Baron","jungler","Sorrowblade","Tornado Trigger","Barbed Needle","1"
"Baron","jungler","Sorrowblade","Breaking Point","Travel Boots","1"
"Baron","jungler","Sorrowblade","Tornado Trigger","Travel Boots","1"
"Baron","jungler","Halcyon Chargers","Sorrowblade","Tornado Trigger","1"
"Baron","jungler","Sorrowblade","Metal Jacket","Breaking Point","1"
"Baron","jungler","Sorrowblade","Breaking Point","Reflex Block","1"
"Baron","jungler","Sorrowblade","Breaking Point","Tyrant's Monocle","1"
"Baron","jungler","Travel Boots","Sorrowblade","Tyrant's Monocle","1"
"Gwen","jungler","Travel Boots","Sorrowblade","Breaking Point","1"
"Gwen","jungler","Halcyon Chargers","Poisoned Shiv","Sorrowblade","1"
"Gwen","jungler","Tension Bow","Halcyon Chargers","Sorrowblade","1"
"Gwen","jungler","Sorrowblade","Halcyon Chargers","Tyrant's Monocle","1"
"Gwen","jungler","Tension Bow","Sorrowblade","Coat of Plates","1"
"Gwen","jungler","Sorrowblade","Heavy Steel","Sprint Boots","1"
"Gwen","jungler","Piercing Spear","Coat of Plates","Travel Boots","1"
"Gwen","jungler","Sorrowblade","Breaking Point","Halcyon Chargers","1"
"Gwen","jungler","Tyrant's Monocle","Tornado Trigger","Sprint Boots","1"
"Gwen","jungler","Sorrowblade","Piercing Spear","Sprint Boots","1"
"Gwen","jungler","Aftershock","Stormcrown","Eve of Harvest","1"
"Gwen","jungler","Travel Boots","Sorrowblade","Blazing Salvo","1"
"Gwen","jungler","Tension Bow","Tyrant's Monocle","Breaking Point","1"
"Gwen","jungler","Travel Boots","Breaking Point","Tyrant's Monocle","1"
"Gwen","jungler","Sorrowblade","Halcyon Chargers","Breaking Point","1"
"Gwen","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","1"
"Gwen","jungler","Sorrowblade","Tension Bow","Journey Boots","1"
"Gwen","jungler","Sorrowblade","Poisoned Shiv","Slumbering Husk","1"
"Gwen","jungler","Sorrowblade","Tornado Trigger","Halcyon Potion","1"
"Gwen","jungler","Energy Battery","Blazing Salvo","Heavy Steel","1"
"Gwen","jungler","Tension Bow","Breaking Point","Journey Boots","1"
"Gwen","jungler","Sorrowblade","Bonesaw","Halcyon Chargers","1"
"Gwen","jungler","Sorrowblade","Halcyon Potion","Tyrant's Monocle","1"
"Gwen","jungler","Breaking Point","Bonesaw","Sorrowblade","1"
"Gwen","jungler","Shatterglass","Halcyon Chargers","Shatterglass","1"
"Gwen","jungler","Sorrowblade","Tension Bow","Travel Boots","1"
"Gwen","jungler","Tension Bow","Coat of Plates","Breaking Point","1"
"Gwen","jungler","Sorrowblade","Poisoned Shiv","Tyrant's Monocle","1"
"Gwen","jungler","Sorrowblade","Tyrant's Monocle","Blazing Salvo","1"
"Gwen","jungler","Sorrowblade","Travel Boots","Halcyon Potion","1"
"Gwen","jungler","Sorrowblade","Breaking Point","Sprint Boots","1"
"Gwen","jungler","Shatterglass","Energy Battery","Travel Boots","1"
"Gwen","jungler","Sorrowblade","Blazing Salvo","Tyrant's Monocle","1"
"Gwen","jungler","Breaking Point","Sorrowblade","Halcyon Chargers","1"
"Gwen","jungler","Sorrowblade","Tornado Trigger","Travel Boots","1"
"Gwen","jungler","Breaking Point","Travel Boots","Tension Bow","1"
"Gwen","jungler","Shatterglass","Alternating Current","Sprint Boots","1"
"Gwen","jungler","Sorrowblade","Tornado Trigger","Slumbering Husk","1"
"Gwen","jungler","Tyrant's Monocle","Journey Boots","Aegis","1"
"Gwen","jungler","Sorrowblade","Tornado Trigger","Sprint Boots","1"
"Flicker","jungler","Slumbering Husk","War Treads","Atlas Pauldron","1"
"Flicker","jungler","Fountain of Renewal","Light Armor","Stormcrown","1"
"Flicker","jungler","Fountain of Renewal","Halcyon Chargers","Shiversteel","1"
"Flicker","jungler","Oakheart","Oakheart","Oakheart","1"
"Flicker","jungler","Sprint Boots","Aegis","Halcyon Potion","1"
"Flicker","jungler","Eclipse Prism","Fountain of Renewal","War Treads","1"
"Flicker","jungler","Stormcrown","War Treads","Crucible","1"
"Flicker","jungler","Fountain of Renewal","Eclipse Prism","Halcyon Chargers","1"
"Flicker","jungler","Fountain of Renewal","Crucible","Halcyon Chargers","1"
"Flicker","jungler","Stormcrown","Fountain of Renewal","Crucible","1"
"Flicker","jungler","Fountain of Renewal","Metal Jacket","Travel Boots","1"
"Flicker","jungler","Sprint Boots","Scout Trap","Scout Trap","1"
"Flicker","jungler","Stormcrown","Journey Boots","Shiversteel","1"
"Flicker","jungler","Fountain of Renewal","Metal Jacket","Aegis","1"
"Flicker","jungler","Crucible","Stormcrown","Atlas Pauldron","1"
"Flicker","jungler","Fountain of Renewal","Crystal Bit","Travel Boots","1"
"Flicker","jungler","Fountain of Renewal","Eclipse Prism","Stormcrown","1"
"Flicker","jungler","Stormcrown","Eclipse Prism","Fountain of Renewal","1"
"Flicker","jungler","War Treads","Stormcrown","Crucible","1"
"Flicker","jungler","Stormcrown","Aftershock","Fountain of Renewal","1"
"Flicker","jungler","Fountain of Renewal","Aftershock","Stormcrown","1"
"Flicker","jungler","Frostburn","Fountain of Renewal","Travel Boots","1"
"Flicker","jungler","Contraption","Crucible","Sprint Boots","1"
"Flicker","jungler","Slumbering Husk","War Treads","Stormcrown","1"
"Flicker","jungler","Crystal Bit","Stormcrown","Fountain of Renewal","1"
"Flicker","jungler","Frostburn","Travel Boots","Broken Myth","1"
"Flicker","jungler","Contraption","Fountain of Renewal","War Treads","1"
"Flicker","jungler","Fountain of Renewal","Metal Jacket","Crucible","1"
"Flicker","jungler","Stormcrown","Fountain of Renewal","Slumbering Husk","1"
"Flicker","jungler","Fountain of Renewal","Crucible","Travel Boots","1"
"Flicker","jungler","Sorrowblade","Metal Jacket","Tornado Trigger","1"
"Flicker","jungler","Fountain of Renewal","War Treads","Shiversteel","1"
"Flicker","jungler","Sorrowblade","Travel Boots","Metal Jacket","1"
"Flicker","jungler","Fountain of Renewal","Travel Boots","Stormcrown","1"
"Flicker","jungler","Stormcrown","Sprint Boots","Fountain of Renewal","1"
"Flicker","jungler","Stormcrown","Fountain of Renewal","Travel Boots","1"
"Flicker","jungler","Stormcrown","Crucible","Atlas Pauldron","1"
"Flicker","jungler","Crucible","Fountain of Renewal","Slumbering Husk","1"
"Flicker","jungler","Crucible","Travel Boots","Lifespring","1"
"Flicker","jungler","Hourglass","Hourglass","Hourglass","1"
"Flicker","jungler","Broken Myth","Contraption","Fountain of Renewal","1"
"Flicker","jungler","Stormcrown","Frostburn","Halcyon Chargers","1"
"Flicker","jungler","Contraption","War Treads","Fountain of Renewal","1"
"Flicker","jungler","Fountain of Renewal","Halcyon Chargers","Aegis","1"
"Flicker","jungler","Alternating Current","Fountain of Renewal","Crucible","1"
"Flicker","jungler","Fountain of Renewal","Halcyon Chargers","Crucible","1"
"Flicker","jungler","Halcyon Potion","Stormcrown","Fountain of Renewal","1"
"Flicker","jungler","War Treads","Eclipse Prism","Fountain of Renewal","1"
"Flicker","jungler","Stormcrown","War Treads","Shatterglass","1"
"Flicker","jungler","Frostburn","Aegis","Halcyon Chargers","1"
"Flicker","jungler","Travel Boots","Stormcrown","Crucible","1"
"Flicker","jungler","Travel Boots","Crucible","Aegis","1"
"Flicker","jungler","Blazing Salvo","Stormcrown","War Treads","1"
"Flicker","jungler","Crystal Bit","Stormguard Banner","Travel Boots","1"
"Flicker","jungler","Crucible","Fountain of Renewal","Broken Myth","1"
"Flicker","jungler","Kinetic Shield","Stormcrown","Metal Jacket","1"
"Flicker","jungler","Crucible","Aftershock","Fountain of Renewal","1"
"Flicker","jungler","Lucky Strike","Lucky Strike","Coat of Plates","1"
"Flicker","jungler","Lucky Strike","Coat of Plates","Lucky Strike","1"
"Flicker","jungler","Dragonheart","Lucky Strike","Lucky Strike","1"
"Flicker","jungler","Slumbering Husk","Eve of Harvest","Lucky Strike","1"
"Flicker","jungler","Serpent Mask","Sorrowblade","Travel Boots","1"
"Flicker","jungler","Eclipse Prism","Crucible","Contraption","1"
"Flicker","jungler","Stormcrown","Contraption","Sprint Boots","1"
"Flicker","jungler","Fountain of Renewal","War Treads","Atlas Pauldron","1"
"Flicker","jungler","Aftershock","Stormcrown","Travel Boots","1"
"Idris","jungler","Sorrowblade","Barbed Needle","Tornado Trigger","1"
"Idris","jungler","Sorrowblade","Travel Boots","Aegis","1"
"Idris","jungler","Poisoned Shiv","Sorrowblade","War Treads","1"
"Idris","jungler","Serpent Mask","Barbed Needle","Light Armor","1"
"Idris","jungler","Sorrowblade","Breaking Point","Bonesaw","1"
"Idris","jungler","Serpent Mask","Poisoned Shiv","Breaking Point","1"
"Idris","jungler","Sorrowblade","Aegis","Sprint Boots","1"
"Idris","jungler","Sorrowblade","Breaking Point","Journey Boots","1"
"Idris","jungler","Sorrowblade","Breaking Point","Blazing Salvo","1"
"Idris","jungler","Journey Boots","Poisoned Shiv","Breaking Point","1"
"Idris","jungler","Alternating Current","Shatterglass","Halcyon Chargers","1"
"Idris","jungler","Serpent Mask","Sorrowblade","Halcyon Chargers","1"
"Idris","jungler","Sorrowblade","War Treads","Atlas Pauldron","1"
"Idris","jungler","Kinetic Shield","Sorrowblade","Tornado Trigger","1"
"Idris","jungler","Bonesaw","Sorrowblade","Metal Jacket","1"
"Idris","jungler","Aegis","Sorrowblade","Tornado Trigger","1"
"Idris","jungler","Tension Bow","Sorrowblade","Poisoned Shiv","1"
"Idris","jungler","War Treads","Alternating Current","Broken Myth","1"
"Idris","jungler","Serpent Mask","Sorrowblade","Metal Jacket","1"
"Idris","jungler","Stormcrown","Alternating Current","Travel Boots","1"
"Idris","jungler","Serpent Mask","Halcyon Chargers","Sorrowblade","1"
"Idris","jungler","Journey Boots","Sorrowblade","Metal Jacket","1"
"Idris","jungler","Alternating Current","Frostburn","Aegis","1"
"Idris","jungler","Frostburn","Journey Boots","Alternating Current","1"
"Idris","jungler","Travel Boots","Alternating Current","Aegis","1"
"Idris","jungler","Tornado Trigger","Sorrowblade","War Treads","1"
"Idris","jungler","Poisoned Shiv","Sorrowblade","Sprint Boots","1"
"Idris","jungler","Coat of Plates","Sorrowblade","Tornado Trigger","1"
"Idris","jungler","Tornado Trigger","Sorrowblade","Crucible","1"
"Idris","jungler","Poisoned Shiv","Tension Bow","Sorrowblade","1"
"Idris","jungler","Tornado Trigger","Sorrowblade","Slumbering Husk","1"
"Idris","jungler","Sorrowblade","Tornado Trigger","Fountain of Renewal","1"
"Idris","jungler","Sorrowblade","Bonesaw","Tornado Trigger","1"
"Idris","jungler","Alternating Current","Shatterglass","Sprint Boots","1"
"Idris","jungler","Sorrowblade","Bonesaw","Travel Boots","1"
"Idris","jungler","Journey Boots","Sorrowblade","Slumbering Husk","1"
"Idris","jungler","Sorrowblade","Coat of Plates","Tornado Trigger","1"
"Idris","jungler","Tornado Trigger","Sorrowblade","Coat of Plates","1"
"Idris","jungler","Tornado Trigger","Sorrowblade","Sprint Boots","1"
"Idris","jungler","Sprint Boots","Poisoned Shiv","Breaking Point","1"
"Idris","jungler","Tornado Trigger","Sorrowblade","Journey Boots","1"
"Idris","jungler","Bonesaw","Sorrowblade","Tornado Trigger","1"
"Idris","jungler","Lucky Strike","Sorrowblade","Sprint Boots","1"
"Idris","jungler","Shatterglass","Energy Battery","Kinetic Shield","1"
"Samuel","captain","Frostburn","Energy Battery","Heavy Prism","1"
"Samuel","captain","Frostburn","Eve of Harvest","Sprint Boots","1"
"Baron","captain","Weapon Blade","Energy Battery","Energy Battery","1"
"Baron","captain","Heavy Steel","Weapon Blade","Halcyon Potion","1"
"Baron","captain","Void Battery","Heavy Prism","Travel Boots","1"
"Baron","captain","Crystal Bit","Heavy Steel","Travel Boots","1"
"Baron","captain","Shatterglass","Void Battery","Travel Boots","1"
"Baron","captain","Sorrowblade","Reflex Block","Breaking Point","1"
"Baron","captain","Sorrowblade","Crucible","Breaking Point","1"
"Baron","captain","Sorrowblade","Serpent Mask","Travel Boots","1"
"Baron","captain","Shatterglass","Shatterglass","Clockwork","1"
"Baron","captain","Sorrowblade","Blazing Salvo","Sprint Boots","1"
"Baron","captain","Sorrowblade","Breaking Point","Reflex Block","1"
"Baron","captain","Sorrowblade","Sprint Boots","Six Sins","1"
"Baron","captain","Tornado Trigger","Sorrowblade","Travel Boots","1"
"Baron","captain","Shatterglass","Void Battery","Shatterglass","1"
"Baron","captain","Eclipse Prism","Halcyon Chargers","Sorrowblade","1"
"Baron","captain","Sorrowblade","Travel Boots","Breaking Point","1"
"Baron","captain","Sorrowblade","Energy Battery","Sprint Boots","1"
"Baron","captain","Heavy Steel","Sprint Boots","Blazing Salvo","1"
"Baron","captain","Heavy Steel","Book of Eulogies","Blazing Salvo","1"
"Baron","captain","Clockwork","Shatterglass","Travel Boots","1"
"Baron","captain","Weapon Blade","Book of Eulogies","Book of Eulogies","1"
"Baron","captain","Shatterglass","Sprint Boots","Void Battery","1"
"Baron","captain","Sprint Boots","Breaking Point","Shatterglass","1"
"Baron","captain","Heavy Steel","Tornado Trigger","Travel Boots","1"
"Baron","captain","Tension Bow","Tornado Trigger","Poisoned Shiv","1"
"Baron","captain","Shatterglass","Clockwork","Travel Boots","1"
"Baron","captain","Heavy Steel","Swift Shooter","Halcyon Potion","1"
"Baron","captain","Sorrowblade","Sprint Boots","Slumbering Husk","1"
"Baron","captain","Sorrowblade","Tornado Trigger","Sprint Boots","1"
"Baron","captain","Sorrowblade","Barbed Needle","Breaking Point","1"
"Baron","captain","Heavy Steel","Blazing Salvo","Travel Boots","1"
"Baron","captain","Sorrowblade","Breaking Point","Sprint Boots","1"
"Baron","captain","Weapon Blade","Weapon Blade","Halcyon Potion","1"
"Baron","captain","Shatterglass","Halcyon Chargers","Clockwork","1"
