"Blackfeather","jungler","Alternating Current","Coat of Plates","1"
"Blackfeather","jungler","Shatterglass","Metal Jacket","1"
"Blackfeather","jungler","Reflex Block","Journey Boots","1"
"Blackfeather","jungler","Serpent Mask","Alternating Current","1"
"Blackfeather","jungler","Tornado Trigger","Breaking Point","1"
"Blackfeather","jungler","Eve of Harvest","Alternating Current","1"
"Blackfeather","jungler","Alternating Current","Metal Jacket","1"
"Blackfeather","jungler","Atlas Pauldron","Sorrowblade","1"
"Blackfeather","jungler","Serpent Mask","Tyrant's Monocle","1"
"Blackfeather","jungler","Eve of Harvest","Sprint Boots","1"
"Blackfeather","jungler","Travel Boots","Eve of Harvest","1"
"Blackfeather","jungler","Dragonheart","Serpent Mask","1"
"Blackfeather","jungler","Tornado Trigger","Lucky Strike","1"
"Blackfeather","jungler","Alternating Current","Eclipse Prism","1"
"Blackfeather","jungler","Serpent Mask","Crucible","1"
"Blackfeather","jungler","Barbed Needle","Tornado Trigger","1"
"Blackfeather","jungler","War Treads","Halcyon Chargers","1"
"Blackfeather","jungler","War Treads","Shatterglass","1"
"Blackfeather","jungler","Swift Shooter","Book of Eulogies","1"
"Blackfeather","jungler","Poisoned Shiv","Travel Boots","1"
"Blackfeather","jungler","Breaking Point","Sorrowblade","1"
"Blackfeather","jungler","Alternating Current","Crucible","1"
"Blackfeather","jungler","Sorrowblade","Tyrant's Monocle","1"
"Blackfeather","jungler","Poisoned Shiv","Sprint Boots","1"
"Blackfeather","jungler","Eve of Harvest","Aegis","1"
"Blackfeather","jungler","Alternating Current","Flare","1"
"Blackfeather","jungler","Travel Boots","Tornado Trigger","1"
"Blackfeather","jungler","Shatterglass","Stormcrown","1"
"Blackfeather","jungler","Broken Myth","Aegis","1"
"Blackfeather","jungler","Journey Boots","Aegis","1"
"Blackfeather","jungler","Breaking Point","Kinetic Shield","1"
"Blackfeather","jungler","Alternating Current","Oakheart","1"
"Blackfeather","jungler","Eve of Harvest","Shatterglass","1"
"Blackfeather","jungler","Breaking Point","Poisoned Shiv","1"
"Blackfeather","jungler","Shatterglass","War Treads","1"
"Blackfeather","jungler","Heavy Prism","Broken Myth","1"
"Blackfeather","jungler","Poisoned Shiv","Breaking Point","1"
"Blackfeather","jungler","Atlas Pauldron","Alternating Current","1"
"Blackfeather","jungler","Shatterglass","Light Shield","1"
"Blackfeather","jungler","Blazing Salvo","Atlas Pauldron","1"
"Blackfeather","jungler","Breaking Point","Dragonheart","1"
"Blackfeather","jungler","Sprint Boots","Shatterglass","1"
"Blackfeather","jungler","Sorrowblade","Kinetic Shield","1"
"Blackfeather","jungler","Coat of Plates","Breaking Point","1"
"Blackfeather","jungler","Coat of Plates","Serpent Mask","1"
"Blackfeather","jungler","Tension Bow","Tornado Trigger","1"
"Blackfeather","jungler","Lucky Strike","Reflex Block","1"
"Blackfeather","jungler","Swift Shooter","Aftershock","1"
"Blackfeather","jungler","Kinetic Shield","Sprint Boots","1"
"Blackfeather","jungler","Aftershock","Piercing Shard","1"
"Blackfeather","jungler","Breaking Point","Coat of Plates","1"
"Blackfeather","jungler","Sprint Boots","Breaking Point","1"
"Blackfeather","jungler","Breaking Point","Aegis","1"
"Blackfeather","jungler","Heavy Steel","Light Shield","1"
"Blackfeather","jungler","Serpent Mask","Swift Shooter","1"
"Blackfeather","jungler","Travel Boots","Aftershock","1"
"Blackfeather","jungler","Kinetic Shield","Coat of Plates","1"
"Blackfeather","jungler","Weapon Infusion","Crystal Infusion","1"
"Blackfeather","jungler","Sorrowblade","Breaking Point","1"
"Blackfeather","jungler","Journey Boots","Alternating Current","1"
"Blackfeather","jungler","Crystal Infusion","Weapon Infusion","1"
"Kestrel","jungler","Heavy Prism","Aftershock","1"
"Kestrel","jungler","Travel Boots","Broken Myth","1"
"Kestrel","jungler","Aegis","Void Battery","1"
"Kestrel","jungler","Journey Boots","Shatterglass","1"
"Kestrel","jungler","Clockwork","Reflex Block","1"
"Kestrel","jungler","Travel Boots","Void Battery","1"
"Rona","captain","Travel Boots","Breaking Point","1"
"Rona","captain","Blazing Salvo","Barbed Needle","1"
"Skye","captain","Broken Myth","Frostburn","1"
"Skye","captain","Piercing Spear","Breaking Point","1"
"Skye","captain","Frostburn","Slumbering Husk","1"
"Skye","captain","Shatterglass","Void Battery","1"
"Skye","captain","Broken Myth","Energy Battery","1"
"Skye","captain","Broken Myth","Eve of Harvest","1"
"Skye","captain","Lifespring","Coat of Plates","1"
"Skye","captain","Heavy Prism","Energy Battery","1"
"Skye","captain","Halcyon Potion","Sorrowblade","1"
"Skye","captain","Heavy Prism","Piercing Shard","1"
"Skye","captain","Sorrowblade","Reflex Block","1"
"Skye","captain","Eve of Harvest","Frostburn","1"
"Skye","captain","Halcyon Potion","Weapon Blade","1"
"Skye","captain","Sprint Boots","Heavy Steel","1"
"Skye","captain","Frostburn","Void Battery","1"
"Skye","captain","Shatterglass","Heavy Prism","1"
"Skye","captain","Frostburn","Halcyon Chargers","1"
"Skye","captain","Swift Shooter","Broken Myth","1"
"Skye","captain","Shatterglass","Echo","1"
"Skye","captain","Aegis","Halcyon Chargers","1"
"Skye","captain","Shatterglass","Energy Battery","1"
"Skye","captain","Heavy Steel","Book of Eulogies","1"
"Skye","captain","Sorrowblade","Blazing Salvo","1"
"Skye","captain","Shatterglass","Six Sins","1"
"Skye","captain","Breaking Point","Sorrowblade","1"
"Skye","captain","Void Battery","Frostburn","1"
"Skye","captain","Frostburn","Crucible","1"
"Skye","captain","Frostburn","Metal Jacket","1"
"Skye","captain","Sprint Boots","Blazing Salvo","1"
"Skye","captain","Travel Boots","Eve of Harvest","1"
"Skye","captain","Slumbering Husk","Blazing Salvo","1"
"Skye","captain","Swift Shooter","Crystal Bit","1"
"Skye","captain","Chronograph","Eve of Harvest","1"
"Skye","captain","Shatterglass","Frostburn","1"
"Skye","captain","Sprint Boots","Broken Myth","1"
"Skye","captain","Shatterglass","Journey Boots","1"
"Skye","captain","Breaking Point","Coat of Plates","1"
"Skye","captain","Shatterglass","Travel Boots","1"
"Skye","captain","Crystal Bit","Sprint Boots","1"
"Skye","captain","Broken Myth","Halcyon Chargers","1"
"Skye","captain","Shatterglass","Slumbering Husk","1"
"Skye","captain","Frostburn","Light Armor","1"
"Skye","captain","Weapon Blade","Weapon Blade","1"
"Skye","captain","Halcyon Potion","Heavy Prism","1"
"Skye","captain","Halcyon Potion","Crystal Bit","1"
"Skye","captain","Frostburn","Fountain of Renewal","1"
"Skye","captain","Void Battery","Sprint Boots","1"
"Skye","captain","Kinetic Shield","Kinetic Shield","1"
"Skye","captain","Book of Eulogies","Weapon Blade","1"
"Phinn","captain","Crystal Bit","Crystal Bit","1"
"Phinn","captain","Halcyon Chargers","Metal Jacket","1"
"Phinn","captain","Crucible","Sprint Boots","1"
"Phinn","captain","Void Battery","Eclipse Prism","1"
"Phinn","captain","Fountain of Renewal","Crystal Bit","1"
"Phinn","captain","Halcyon Potion","Fountain of Renewal","1"
"Phinn","captain","Heavy Prism","Heavy Prism","1"
"Phinn","captain","Fountain of Renewal","Piercing Shard","1"
"Phinn","captain","Contraption","Crucible","1"
"Phinn","captain","Frostburn","Crucible","1"
"Phinn","captain","Travel Boots","Crucible","1"
"Phinn","captain","Stormcrown","Crucible","1"
"Phinn","captain","Stormcrown","Halcyon Chargers","1"
"Phinn","captain","Atlas Pauldron","Ironguard Contract","1"
"Phinn","captain","Light Shield","Oakheart","1"
"Phinn","captain","Frostburn","Clockwork","1"
"Phinn","captain","Protector Contract","Crucible","1"
"Phinn","captain","Oakheart","Sprint Boots","1"
"Phinn","captain","Slumbering Husk","Travel Boots","1"
"Phinn","captain","Dragonheart","Stormguard Banner","1"
"Phinn","captain","Fountain of Renewal","Aftershock","1"
"Phinn","captain","Fountain of Renewal","Broken Myth","1"
"Phinn","captain","Aftershock","Clockwork","1"
"Phinn","captain","Atlas Pauldron","Heavy Prism","1"
"Phinn","captain","Ironguard Contract","Crucible","1"
"Phinn","captain","Crucible","Poisoned Shiv","1"
"Phinn","captain","Scout Trap","Scout Trap","1"
"Phinn","captain","Stormcrown","Travel Boots","1"
"Phinn","captain","Atlas Pauldron","Kinetic Shield","1"
"Phinn","captain","Fountain of Renewal","Clockwork","1"
"Phinn","captain","Metal Jacket","Crucible","1"
"Phinn","captain","Shatterglass","Travel Boots","1"
"Phinn","captain","Travel Boots","Slumbering Husk","1"
"Phinn","captain","Flare Gun","Fountain of Renewal","1"
"Phinn","captain","Stormcrown","War Treads","1"
"Phinn","captain","War Treads","Shatterglass","1"
"Phinn","captain","Contraption","Metal Jacket","1"
"Phinn","captain","Clockwork","Stormcrown","1"
"Phinn","captain","Energy Battery","Sprint Boots","1"
"Phinn","captain","Lifespring","War Treads","1"
"Phinn","captain","Stormcrown","Metal Jacket","1"
"Phinn","captain","Book of Eulogies","Coat of Plates","1"
"Phinn","captain","Fountain of Renewal","Stormguard Banner","1"
"Phinn","captain","Dragonheart","Travel Boots","1"
"Phinn","captain","Fountain of Renewal","Light Armor","1"
"Phinn","captain","Stormguard Banner","Fountain of Renewal","1"
"Phinn","captain","Crystal Bit","Sprint Boots","1"
"Phinn","captain","Sprint Boots","Piercing Shard","1"
"Phinn","captain","Aegis","Atlas Pauldron","1"
"Phinn","captain","Light Armor","Fountain of Renewal","1"
"Phinn","captain","Journey Boots","Atlas Pauldron","1"
"Phinn","captain","Atlas Pauldron","Metal Jacket","1"
"Phinn","captain","Flare","Fountain of Renewal","1"
"Phinn","captain","Dragonheart","Fountain of Renewal","1"
"Phinn","captain","Tornado Trigger","Blazing Salvo","1"
"Phinn","captain","Atlas Pauldron","War Treads","1"
"Phinn","captain","Fountain of Renewal","Flare Gun","1"
"Phinn","captain","War Treads","Dragonheart","1"
"Phinn","captain","Journey Boots","Aegis","1"
"Phinn","captain","War Treads","Scout Trap","1"
"Phinn","captain","Weapon Infusion","Weapon Infusion","1"
"Phinn","captain","War Treads","Light Armor","1"
"Phinn","captain","War Treads","Heavy Prism","1"
"Phinn","captain","Travel Boots","Dragonheart","1"
"Phinn","captain","Sprint Boots","Light Armor","1"
"Phinn","captain","Sprint Boots","Chronograph","1"
"Phinn","captain","Serpent Mask","Blazing Salvo","1"
"Phinn","captain","Travel Boots","Hourglass","1"
"Phinn","captain","Ironguard Contract","Travel Boots","1"
"Phinn","captain","Travel Boots","Light Shield","1"
"Phinn","captain","War Treads","Flare Gun","1"
"Phinn","captain","Crucible","Atlas Pauldron","1"
"Phinn","captain","War Treads","Reflex Block","1"
"Phinn","captain","Travel Boots","Scout Trap","1"
"Phinn","captain","Coat of Plates","Travel Boots","1"
"Phinn","captain","Ironguard Contract","Sprint Boots","1"
"Phinn","captain","Chronograph","Journey Boots","1"
"Phinn","captain","Travel Boots","Nullwave Gauntlet","1"
"Phinn","captain","Atlas Pauldron","Flare Gun","1"
"Phinn","captain","Clockwork","Contraption","1"
"Phinn","captain","Lifespring","Light Shield","1"
"Phinn","captain","Echo","Energy Battery","1"
"Blackfeather","captain","Halcyon Potion","Book of Eulogies","1"
"Blackfeather","captain","Barbed Needle","Heavy Steel","1"
"Blackfeather","captain","Coat of Plates","Shatterglass","1"
"Blackfeather","captain","Sorrowblade","Tension Bow","1"
"Blackfeather","captain","Halcyon Potion","Heavy Steel","1"
"Blackfeather","captain","Sprint Boots","Sorrowblade","1"
"Blackfeather","captain","Eclipse Prism","Swift Shooter","1"
"Blackfeather","captain","Serpent Mask","Halcyon Chargers","1"
"Blackfeather","captain","Slumbering Husk","Slumbering Husk","1"
"Blackfeather","captain","Heavy Steel","Heavy Steel","1"
"Blackfeather","captain","Alternating Current","Alternating Current","1"
"Blackfeather","captain","Poisoned Shiv","Travel Boots","1"
"Blackfeather","captain","Heavy Steel","Shatterglass","1"
"Blackfeather","captain","Halcyon Potion","Alternating Current","1"
"Blackfeather","captain","Clockwork","Aftershock","1"
"Blackfeather","captain","Alternating Current","Light Armor","1"
"Blackfeather","captain","Heavy Steel","Journey Boots","1"
"Blackfeather","captain","Sorrowblade","Poisoned Shiv","1"
"Blackfeather","captain","Serpent Mask","Tornado Trigger","1"
"Blackfeather","captain","Tension Bow","Travel Boots","1"
"Blackfeather","captain","Blazing Salvo","Journey Boots","1"
"Blackfeather","captain","Poisoned Shiv","Flare Gun","1"
"Blackfeather","captain","Barbed Needle","Six Sins","1"
"Blackfeather","captain","Serpent Mask","Journey Boots","1"
"Blackfeather","captain","Stormcrown","Travel Boots","1"
"Blackfeather","captain","Travel Boots","Shiversteel","1"
"Blackfeather","captain","Heavy Prism","Eclipse Prism","1"
"Blackfeather","captain","Sorrowblade","Coat of Plates","1"
"Blackfeather","captain","Serpent Mask","Coat of Plates","1"
"Blackfeather","captain","Alternating Current","Coat of Plates","1"
"Blackfeather","captain","Breaking Point","Six Sins","1"
"Blackfeather","captain","Swift Shooter","Serpent Mask","1"
"Blackfeather","captain","Eve of Harvest","Alternating Current","1"
"Blackfeather","captain","Halcyon Potion","Swift Shooter","1"
"Blackfeather","captain","Halcyon Potion","Light Shield","1"
"Blackfeather","captain","Travel Boots","Tension Bow","1"
"Blackfeather","captain","Alternating Current","Eclipse Prism","1"
"Blackfeather","captain","Alternating Current","Oakheart","1"
"Blackfeather","captain","Shiversteel","Atlas Pauldron","1"
"Blackfeather","captain","Serpent Mask","War Treads","1"
"Blackfeather","captain","Alternating Current","Aegis","1"
"Blackfeather","captain","Alternating Current","Slumbering Husk","1"
"Blackfeather","captain","Breaking Point","Serpent Mask","1"
"Blackfeather","captain",NULL,NULL,"1"
"Blackfeather","captain","Alternating Current","Piercing Shard","1"
"Blackfeather","captain","Serpent Mask","Halcyon Potion","1"
"Blackfeather","captain","Crystal Bit","Hourglass","1"
"Blackfeather","captain","Shatterglass","Travel Boots","1"
"Blackfeather","captain","Sorrowblade","Lucky Strike","1"
"Blackfeather","captain","Swift Shooter","Book of Eulogies","1"
"Blackfeather","captain","Alternating Current","Sprint Boots","1"
"Blackfeather","captain","Broken Myth","Light Armor","1"
"Blackfeather","captain","Sprint Boots","Poisoned Shiv","1"
"Kestrel","captain","Blazing Salvo","Heavy Steel","1"
"Kestrel","captain","Heavy Prism","Void Battery","1"
"Kestrel","captain","Heavy Steel","Shatterglass","1"
"Kestrel","carry","Frostburn","Halcyon Chargers","1"
"Kestrel","carry","Shatterglass","Aftershock","1"
"Kestrel","carry","Sprint Boots","Clockwork","1"
"Kestrel","carry","Shatterglass","Slumbering Husk","1"
"Kestrel","carry","Serpent Mask","Tornado Trigger","1"
"Kestrel","carry","Broken Myth","War Treads","1"
"Kestrel","carry","Tension Bow","Coat of Plates","1"
"Kestrel","carry","Shatterglass","Crystal Bit","1"
"Kestrel","carry","Sorrowblade","Kinetic Shield","1"
"Kestrel","carry","Shatterglass","Eclipse Prism","1"
"Kestrel","carry","Frostburn","Eve of Harvest","1"
"Kestrel","carry","War Treads","Shatterglass","1"
"Kestrel","carry","Coat of Plates","Shatterglass","1"
"Kestrel","carry","Frostburn","Alternating Current","1"
"Kestrel","carry","Halcyon Chargers","Reflex Block","1"
"Kestrel","carry","Halcyon Chargers","Clockwork","1"
"Kestrel","carry","Breaking Point","Tyrant's Monocle","1"
"Kestrel","carry","Halcyon Potion","Shatterglass","1"
"Kestrel","carry","Breaking Point","Kinetic Shield","1"
"Kestrel","carry","Poisoned Shiv","Tyrant's Monocle","1"
"Kestrel","carry","Halcyon Chargers","Stormguard Banner","1"
"Kestrel","carry","Shatterglass","Lucky Strike","1"
"Kestrel","carry","Shatterglass","Echo","1"
"Kestrel","carry","Eve of Harvest","Halcyon Chargers","1"
"Kestrel","carry","Journey Boots","Breaking Point","1"
"Kestrel","carry","Coat of Plates","Breaking Point","1"
"Kestrel","carry","Heavy Prism","Broken Myth","1"
"Kestrel","carry","Tyrant's Monocle","Blazing Salvo","1"
"Kestrel","carry","Sorrowblade","Bonesaw","1"
"Kestrel","carry","Halcyon Chargers","Tyrant's Monocle","1"
"Kestrel","carry","Book of Eulogies","Void Battery","1"
"Kestrel","carry","Eclipse Prism","Alternating Current","1"
"Kestrel","carry","Tyrant's Monocle","Tornado Trigger","1"
"Kestrel","carry","Shatterglass","Metal Jacket","1"
"Kestrel","carry","Kinetic Shield","Piercing Shard","1"
"Kestrel","carry","Aftershock","Eve of Harvest","1"
"Kestrel","carry","Eve of Harvest","Travel Boots","1"
"Kestrel","carry","Chronograph","Shatterglass","1"
"Kestrel","carry","Poisoned Shiv","Sorrowblade","1"
"Kestrel","carry","Sprint Boots","Void Battery","1"
"Kestrel","carry","Travel Boots","Energy Battery","1"
"Kestrel","carry","Shatterglass","Stormcrown","1"
"Kestrel","carry","Crystal Bit","Shatterglass","1"
"Kestrel","carry","Broken Myth","Shatterglass","1"
"Kestrel","carry","Breaking Point","Echo","1"
"Kestrel","carry","Halcyon Chargers","Eclipse Prism","1"
"Kestrel","carry","Tension Bow","Halcyon Chargers","1"
"Kestrel","carry","Stormcrown","Shatterglass","1"
"Kestrel","carry","Shatterglass","Chronograph","1"
"Kestrel","carry","Clockwork","Halcyon Chargers","1"
"Kestrel","carry","Void Battery","Shatterglass","1"
"Kestrel","carry","Eve of Harvest","Echo","1"
"Kestrel","carry","Shatterglass","Piercing Shard","1"
"Kestrel","carry","Tension Bow","Lucky Strike","1"
"Kestrel","carry","Shatterglass","Frostburn","1"
"Kestrel","carry","Serpent Mask","Sorrowblade","1"
"Kestrel","carry","Broken Myth","Eclipse Prism","1"
"Kestrel","carry","Blazing Salvo","Breaking Point","1"
"Kestrel","carry","Bonesaw","Sorrowblade","1"
"Kestrel","carry","Serpent Mask","Breaking Point","1"
"Kestrel","carry","Sorrowblade","Crucible","1"
"Kestrel","carry","Coat of Plates","Sorrowblade","1"
"Kestrel","carry","Breaking Point","Coat of Plates","1"
"Kestrel","carry","Sorrowblade","Halcyon Potion","1"
"Kestrel","carry","Breaking Point","Aegis","1"
"Kestrel","carry","Sorrowblade","Heavy Steel","1"
"Reim","carry","Eve of Harvest","Coat of Plates","1"
"Reim","carry","Halcyon Chargers","Broken Myth","1"
"Reim","carry","Eve of Harvest","Alternating Current","1"
"Reim","carry","Eve of Harvest","War Treads","1"
"Reim","carry","Frostburn","Halcyon Chargers","1"
"Reim","carry","Eve of Harvest","Halcyon Chargers","1"
"Reim","carry","Eve of Harvest","Travel Boots","1"
"Reim","carry","Eve of Harvest","Broken Myth","1"
"Reim","carry","Travel Boots","Eve of Harvest","1"
"Reim","carry","Alternating Current","Metal Jacket","1"
"Reim","carry","Broken Myth","Alternating Current","1"
"Reim","carry","Broken Myth","Dragonheart","1"
"Reim","carry","Broken Myth","Shatterglass","1"
"Ozo","carry","Coat of Plates","Aftershock","1"
"Ozo","carry","Aftershock","Aegis","1"
"Ozo","carry","Metal Jacket","Breaking Point","1"
"Ozo","carry","Aftershock","Eve of Harvest","1"
"Ozo","carry","Aftershock","War Treads","1"
"Ozo","carry","Sorrowblade","War Treads","1"
"Ozo","carry","Kinetic Shield","Travel Boots","1"
"Ozo","carry","Shatterglass","Sprint Boots","1"
"Ozo","carry","Serpent Mask","Sorrowblade","1"
"Alpha","carry","Aftershock","Broken Myth","1"
"Alpha","carry","Halcyon Potion","Stormcrown","1"
"Kestrel","jungler","Bonesaw","Sorrowblade","1"
"Kestrel","jungler","Breaking Point","Sorrowblade","1"
"Kestrel","jungler","Sorrowblade","Blazing Salvo","1"
"Kestrel","jungler","Halcyon Chargers","Tyrant's Monocle","1"
"Kestrel","jungler","Sorrowblade","Sorrowblade","1"
"Kestrel","jungler","Broken Myth","Travel Boots","1"
"Kestrel","jungler","Journey Boots","Journey Boots","1"
"Kestrel","jungler","Alternating Current","Clockwork","1"
"Kestrel","jungler","Tension Bow","Tornado Trigger","1"
"Kestrel","jungler","Sorrowblade","Poisoned Shiv","1"
"Kestrel","jungler","Travel Boots","Blazing Salvo","1"
"Kestrel","jungler","Frostburn","Sprint Boots","1"
"Kestrel","jungler","Frostburn","Dragonheart","1"
"Kestrel","jungler","Travel Boots","Breaking Point","1"
"Kestrel","jungler","Tension Bow","Breaking Point","1"
"Kestrel","jungler","Halcyon Potion","Halcyon Potion","1"
"Kestrel","jungler","Clockwork","Travel Boots","1"
"Kestrel","jungler","Sorrowblade","Crucible","1"
"Kestrel","jungler","Blazing Salvo","Shatterglass","1"
"Kestrel","jungler","Halcyon Chargers","Eve of Harvest","1"
"Kestrel","jungler","Six Sins","Breaking Point","1"
"Kestrel","jungler","Journey Boots","Breaking Point","1"
"Kestrel","jungler","Metal Jacket","Shatterglass","1"
"Kestrel","jungler","Broken Myth","Shatterglass","1"
"Kestrel","jungler","Breaking Point","Travel Boots","1"
"Kestrel","jungler","Crystal Bit","Halcyon Potion","1"
"Kestrel","jungler","Shatterglass","Kinetic Shield","1"
"Kestrel","jungler","Sorrowblade","Coat of Plates","1"
"Kestrel","jungler","Alternating Current","Eve of Harvest","1"
"Kestrel","jungler","Broken Myth","Halcyon Chargers","1"
"Kestrel","jungler","Journey Boots","Sorrowblade","1"
"Kestrel","jungler","Reflex Block","Shatterglass","1"
"Kestrel","jungler","Sprint Boots","Tension Bow","1"
"Kestrel","jungler","Halcyon Chargers","Sorrowblade","1"
"Kestrel","jungler","Sorrowblade","Metal Jacket","1"
"Kestrel","jungler","Frostburn","Piercing Shard","1"
"Kestrel","jungler","Shatterglass","Echo","1"
"Kestrel","jungler","Shatterglass","Light Armor","1"
"Kestrel","jungler","Eve of Harvest","Frostburn","1"
"Kestrel","jungler","Travel Boots","Clockwork","1"
"Kestrel","jungler","Tension Bow","Sorrowblade","1"
"Kestrel","jungler","Journey Boots","Travel Boots","1"
"Kestrel","jungler","Void Battery","Frostburn","1"
"Kestrel","jungler","Broken Myth","Aegis","1"
"Kestrel","jungler","Sorrowblade","Aegis","1"
"Reim","jungler","Eclipse Prism","Eve of Harvest","1"
"Reim","jungler","Broken Myth","Void Battery","1"
"Reim","jungler","Shatterglass","Halcyon Chargers","1"
"Reim","jungler","Fountain of Renewal","Eve of Harvest","1"
"Reim","jungler","Clockwork","Shatterglass","1"
"Reim","jungler","Aftershock","Alternating Current","1"
"Reim","jungler","Metal Jacket","Eve of Harvest","1"
"Reim","jungler","Reflex Block","Travel Boots","1"
"Reim","jungler","Halcyon Chargers","Clockwork","1"
"Reim","jungler","Fountain of Renewal","Crucible","1"
"Reim","jungler","Aftershock","Eve of Harvest","1"
"Reim","jungler","Aftershock","Broken Myth","1"
"Reim","jungler","Alternating Current","Shatterglass","1"
"Reim","jungler","Halcyon Chargers","Aftershock","1"
"Reim","jungler","Contraption","Scout Trap","1"
"Reim","jungler","Alternating Current","Reflex Block","1"
"Reim","jungler","Echo","Echo","1"
"Reim","jungler","Eve of Harvest","Reflex Block","1"
"Reim","jungler","Clockwork","Aegis","1"
"Reim","jungler","Halcyon Potion","Eve of Harvest","1"
"Reim","jungler","Eve of Harvest","Eclipse Prism","1"
"Reim","jungler","Shatterglass","Crucible","1"
"Reim","jungler","Aegis","Shatterglass","1"
"Reim","jungler","Shatterglass","Void Battery","1"
"Reim","jungler","Alternating Current","Void Battery","1"
"Reim","jungler","Alternating Current","Energy Battery","1"
"Reim","jungler","Alternating Current","Metal Jacket","1"
"Reim","jungler","Alternating Current","Stormcrown","1"
"Reim","jungler","Eve of Harvest","Swift Shooter","1"
"Reim","jungler","Aegis","Travel Boots","1"
"Reim","jungler","Broken Myth","Shatterglass","1"
"Reim","jungler","Frostburn","Heavy Prism","1"
"Reim","jungler","Shatterglass","Dragonheart","1"
"Reim","jungler","Coat of Plates","Halcyon Potion","1"
"Reim","jungler","Eve of Harvest","Heavy Prism","1"
"Reim","jungler","Aegis","Atlas Pauldron","1"
"Reim","jungler","Piercing Shard","Eve of Harvest","1"
"Reim","jungler","Halcyon Chargers","Light Armor","1"
"Reim","jungler","Light Shield","Light Armor","1"
"Reim","jungler","Sprint Boots","Broken Myth","1"
"Reim","jungler","Broken Myth","Atlas Pauldron","1"
"Reim","jungler","Lucky Strike","Heavy Prism","1"
"Reim","jungler","Journey Boots","Broken Myth","1"
"Reim","jungler","Broken Myth","Aegis","1"
"Reim","jungler","Atlas Pauldron","Halcyon Chargers","1"
"Reim","jungler","Halcyon Chargers","Shatterglass","1"
"Reim","jungler","Eve of Harvest","Crystal Bit","1"
"Reim","jungler","Broken Myth","Light Armor","1"
"Reim","jungler","Shatterglass","Reflex Block","1"
"Ozo","jungler","Metal Jacket","Stormcrown","1"
"Ozo","jungler","Aftershock","Slumbering Husk","1"
"Ozo","jungler","War Treads","Eve of Harvest","1"
"Ozo","jungler","Slumbering Husk","Aftershock","1"
"Ozo","jungler","Blazing Salvo","Sorrowblade","1"
"Ozo","jungler","Travel Boots","Eve of Harvest","1"
"Ozo","jungler","Eve of Harvest","Coat of Plates","1"
"Ozo","jungler","Broken Myth","Kinetic Shield","1"
"Ozo","jungler","Eve of Harvest","Reflex Block","1"
"Ozo","jungler","Crucible","Aftershock","1"
"Ozo","jungler","Light Armor","Sorrowblade","1"
"Ozo","jungler","Reflex Block","Eve of Harvest","1"
"Ozo","jungler","Poisoned Shiv","Aegis","1"
"Ozo","jungler","Aftershock","Crystal Bit","1"
"Ozo","jungler","Stormcrown","Halcyon Chargers","1"
"Ozo","jungler","Piercing Shard","Aftershock","1"
"Ozo","jungler","Aftershock","Fountain of Renewal","1"
"Ozo","jungler","Stormcrown","Blazing Salvo","1"
"Ozo","jungler","Stormcrown","Atlas Pauldron","1"
"Ozo","jungler","Aftershock","Crucible","1"
"Ozo","jungler","Shatterglass","Crucible","1"
"Ozo","jungler","Halcyon Potion","Flare","1"
"Ozo","jungler","Halcyon Chargers","Stormcrown","1"
"Ozo","jungler","Halcyon Chargers","Eve of Harvest","1"
"Ozo","jungler","Broken Myth","Energy Battery","1"
"Ozo","jungler","Bonesaw","Sorrowblade","1"
"Ozo","jungler","Stormguard Banner","Aftershock","1"
"Ozo","jungler","Halcyon Chargers","Heavy Steel","1"
"Ozo","jungler","Reflex Block","Aftershock","1"
"Ozo","jungler","Stormcrown","Reflex Block","1"
"Ozo","jungler","Tension Bow","Fountain of Renewal","1"
"Ozo","jungler","Fountain of Renewal","Heavy Steel","1"
"Ozo","jungler","Sorrowblade","Metal Jacket","1"
"Ozo","jungler","Sorrowblade","Sprint Boots","1"
"Ozo","jungler","Broken Myth","Stormcrown","1"
"Ozo","jungler","Tyrant's Monocle","Journey Boots","1"
"Ozo","jungler","Journey Boots","Journey Boots","1"
"Ozo","jungler","Bonesaw","Tornado Trigger","1"
"Ozo","jungler","Halcyon Chargers","Aftershock","1"
"Ozo","jungler","Piercing Shard","Heavy Prism","1"
"Ozo","jungler","Stormcrown","Travel Boots","1"
"Ozo","jungler","Breaking Point","Poisoned Shiv","1"
"Ozo","jungler","Journey Boots","Aegis","1"
"Ozo","jungler","War Treads","Shatterglass","1"
"Ozo","jungler","Heavy Prism","Aftershock","1"
"Ozo","jungler","Broken Myth","Eve of Harvest","1"
"Ozo","jungler","Travel Boots","Broken Myth","1"
"Ozo","jungler","Shatterglass","Slumbering Husk","1"
"Ozo","jungler","Coat of Plates","Tyrant's Monocle","1"
"Ozo","jungler","Weapon Blade","Serpent Mask","1"
"Ozo","jungler","Sprint Boots","Eve of Harvest","1"
"Ozo","jungler","Shatterglass","Void Battery","1"
"Ozo","jungler","Serpent Mask","Aftershock","1"
"Ozo","jungler","Stormcrown","Sorrowblade","1"
"Ozo","jungler","Stormcrown","Weapon Blade","1"
"Ozo","jungler","Metal Jacket","Breaking Point","1"
"Ozo","jungler","Aftershock","Frostburn","1"
"Ozo","jungler","Alternating Current","Broken Myth","1"
"Ozo","jungler","Alternating Current","Eclipse Prism","1"
"Ozo","jungler","Alternating Current","Metal Jacket","1"
